state_orig,dms_orig,county_orig,dms_dest,state_dest,naics_dest1,sctg2,tons_2012,value_2012
1,11,1009,41,4,42,7,0.0003007277680815842,0.0008534824511141319
1,11,1043,41,4,42,7,0.0017624738002895192,0.005002000542522075
1,11,1073,41,4,42,7,0.07734819255536768,0.21951855458021352
1,11,1117,41,4,42,7,0.015532839303085497,0.044083078346003786
1,11,1121,41,4,42,7,0.0007097523642628404,0.0020143174386568867
1,11,1127,41,4,42,7,0.0018432129976579336,0.005231142960964418
1,19,1015,41,4,42,5,0.0005933518766666645,0.0013958000557037279
1,19,1015,41,4,42,7,0.00015300269705765445,0.0007001730596072818
1,19,1031,41,4,42,5,0.0013266033872829312,0.0031206997983533975
1,19,1031,41,4,42,7,0.00034208014529317157,0.0015654318947761372
1,19,1039,41,4,42,5,8.23081501145358e-05,0.0001936215676271988
1,19,1039,41,4,42,7,2.122411582836372e-05,9.712609256427033e-05
1,19,1053,41,4,42,5,3.264593002801525e-07,1.6505045593552764e-06
1,19,1055,41,4,42,5,0.0035656169542114284,0.008387751920943876
1,19,1055,41,4,42,7,0.0009194358897685407,0.004207535242397715
1,19,1061,41,4,42,5,0.0001229358279052836,0.00028919405530856247
1,19,1061,41,4,42,7,3.188603026413518e-05,0.00014593896436118625
1,19,1069,41,4,42,7,0.0011329252315265897,0.005184508122529043
1,19,1081,41,4,42,5,0.00011322366991785036,0.0002526658514977142
1,19,1081,41,4,42,7,3.067961028245317e-05,0.0001404173085999375
1,19,1083,41,4,42,5,5.230489929630601e-05,0.00012959861809284029
1,19,1085,41,4,42,5,0.0004301495464642458,0.0010399079829630858
1,19,1089,41,4,42,5,0.0002456844890882696,0.0006089363386944072
1,19,1089,41,4,42,7,4.782134958135405e-05,0.00022442471171259248
1,19,1095,41,4,42,5,0.014681256652848262,0.03549267020904747
1,19,1095,41,4,42,7,0.0009057721684967963,0.003749070894133557
1,19,1101,41,4,42,5,0.006391185034763974,0.015034613992715086
1,19,1101,41,4,42,7,0.00164804155201612,0.007541790556804644
1,19,1103,41,4,42,5,0.00697326668054218,0.017278032030451473
1,19,1103,41,4,42,7,0.0013577232687633596,0.006371770262554518
1,19,1105,41,4,42,5,3.413631189457138e-05,0.0001686216692018378
1,19,1109,41,4,42,5,0.0007257987896040479,0.0017073679730318857
1,19,1109,41,4,42,7,0.00018715567725925656,0.0008564644002328118
1,19,1125,41,4,42,5,0.001433964093900489,0.003553008751847076
4,41,4013,41,4,42,2,120.30282282403417,29.574878794592998
4,41,4013,41,4,42,3,76.67080156740968,115.31084488678165
4,41,4013,41,4,42,4,159.77263955905852,104.51065106987859
4,41,4013,41,4,42,5,18.40350099211269,81.68646666904044
4,41,4013,41,4,42,6,2.377132324718117,6.297588112193429
4,41,4013,41,4,42,7,232.82235900834633,240.37027089123112
4,41,4013,41,4,42,43,566.0403008611539,1245.7701989952234
4,41,4021,41,4,42,2,0.40263026593716866,0.1335314034761318
4,41,4021,41,4,42,3,4.142737942797612,6.279425204305996
4,41,4021,41,4,42,4,3.0904793720008534,0.9427203371616517
4,41,4021,41,4,42,5,0.7684194402129325,3.381350869190335
4,41,4021,41,4,42,6,0.11570930838142167,0.28835973246051644
4,41,4021,41,4,42,7,6.836740520654151,7.771488851227214
4,41,4021,41,4,42,43,22.103182311371448,48.09388884747888
4,42,4019,41,4,42,3,3.7971346465255373,3.2721764058708693
4,42,4019,41,4,42,5,0.35416769675974014,2.024698430490975
4,42,4019,41,4,42,6,0.0016947431882793726,0.005815653199492232
4,42,4019,41,4,42,7,0.9021849749180708,0.6914516583872783
4,42,4019,41,4,42,43,0.06312645835086121,0.07387043942197312
4,42,4023,41,4,42,3,12.95132906343048,9.507026319486977
4,42,4023,41,4,42,5,0.8868754919619622,5.153196431927032
4,42,4023,41,4,42,6,0.0002961625024842818,0.0010161130145251147
4,42,4023,41,4,42,7,2.1858359822163664,1.3248769631320418
4,42,4023,41,4,42,43,0.16288111708660666,0.19058401001866787
4,49,4003,41,4,42,3,0.022492956117384125,0.17894457595132324
4,49,4003,41,4,42,4,0.006715473831859535,0.011020739457590155
4,49,4003,41,4,42,6,3.312351078402855e-05,0.0001146012664323609
4,49,4003,41,4,42,7,9.644131763862271,4.9060472892232365
4,49,4005,41,4,42,3,0.04253842547148881,0.33988992801933127
4,49,4005,41,4,42,4,0.11496263365650138,0.18866475614511588
4,49,4005,41,4,42,6,0.0005670435372133689,0.0019618665397712455
4,49,4005,41,4,42,7,18.999879679431004,9.690459734505701
4,49,4007,41,4,42,3,0.005265278570800785,0.0421105115012423
4,49,4007,41,4,42,7,1.597779961878118,0.8122078404987263
4,49,4009,41,4,42,3,0.00012560928329481897,0.0009044662136773855
4,49,4012,41,4,42,3,0.00039409236839324274,0.0028377140839437615
4,49,4015,41,4,42,3,0.016320242800366255,0.1302959768751457
4,49,4015,41,4,42,6,0.46726368518892636,1.0456043682112135
4,49,4015,41,4,42,7,6.734073757369502,3.5397975910480852
4,49,4017,41,4,42,3,0.00015436119947875117,0.0011114981788691123
4,49,4017,41,4,42,4,0.001865096479259268,0.0030608029866290793
4,49,4017,41,4,42,6,9.199431773661068e-06,3.182834508677755e-05
4,49,4017,41,4,42,7,0.00011635097076798074,0.0029753794760792214
4,49,4025,41,4,42,2,2.9270749216000596,0.9328314111996733
4,49,4025,41,4,42,3,0.525660172777974,1.3143084258014226
4,49,4025,41,4,42,4,0.005081754848857262,0.008339649230841161
4,49,4025,41,4,42,6,2.5065329082118257e-05,8.67214370808696e-05
