state_orig,dms_orig,county_orig,dms_dest,state_dest,naics_dest1,sctg2,tons_2012,value_2012
19,190,19195,41,4,3133,2,2.048441825600443,0.6039907674533317
19,190,19197,41,4,3133,2,8.675668123874136,2.5580533373327214
19,190,19197,41,4,3133,4,0.08932990657072597,0.04064345463758289
19,190,19197,41,4,3133,5,0.020493783267628324,0.12089226637349729
19,190,19197,41,4,3133,6,0.0904158532340111,0.18605232769925695
19,190,19197,41,4,3133,7,0.7407420234726042,0.3001417467487236
20,201,20045,41,4,3133,4,0.0005212826388092214,0.0016654500994600756
20,201,20045,41,4,3133,5,0.0013436722673061748,0.030194510446866524
20,201,20045,41,4,3133,6,0.010720435211953941,0.020795164114771447
20,201,20045,41,4,3133,7,0.0001295769339113798,0.0003321769731446805
20,201,20091,41,4,3133,4,0.39542321453879875,1.263340811592774
20,201,20091,41,4,3133,5,0.013680633837184958,0.3074261867030933
20,201,20091,41,4,3133,6,0.10915038754505088,0.2117264996536029
20,201,20091,41,4,3133,7,0.09912088985401485,0.2674856167980891
20,201,20121,41,4,3133,5,9.907895592994313e-05,0.0022264659639727514
20,201,20121,41,4,3133,6,0.0008155826058923467,0.0015820415685897414
20,201,20121,41,4,3133,7,6.005626652327809e-06,0.00011232812252022491
20,201,20209,41,4,3133,4,0.21131338802964966,0.6751268446521679
20,201,20209,41,4,3133,5,0.006176520210133296,0.13879649714289738
20,201,20209,41,4,3133,6,0.0492791183975297,0.09559008885807212
20,201,20209,41,4,3133,7,0.05290124840630829,0.1416577103181304
20,202,20035,41,4,3133,5,0.005916544700007183,0.04430735730230941
20,202,20035,41,4,3133,6,0.7198360136103218,0.26503040036601283
20,202,20035,41,4,3133,7,0.1703246474418211,0.21976113117239324
20,202,20173,41,4,3133,5,0.01770698583012742,0.1326026908782474
20,202,20173,41,4,3133,6,2.0880581539892726,0.7687846649457488
20,202,20173,41,4,3133,7,0.49406776292352916,0.6374702198809826
20,209,20019,41,4,3133,5,0.0057191838982772105,0.03268083944481279
20,209,20037,41,4,3133,4,7.904807139777267,5.510242226696497
20,209,20037,41,4,3133,5,0.10805857523734284,0.6174735785346229
20,209,20041,41,4,3133,5,0.023114070397287453,0.1320795478874873
20,209,20099,41,4,3133,4,2.164015697065079,1.5084809107104975
20,209,20111,41,4,3133,5,0.3720751065512818,2.1261297127159917
20,209,20115,41,4,3133,5,0.02635330140930137,0.1505893196505834
20,209,20131,41,4,3133,5,0.09766152827432244,0.5580622659169254
20,209,20161,41,4,3133,5,0.005612225860646094,0.032069654611919456
20,209,20171,41,4,3133,5,4.989637241781504,26.00669994247282
20,209,20177,41,4,3133,4,30.633867911703106,21.3540987843589
20,209,20177,41,4,3133,5,0.5575672718877198,3.1860780867238403
20,209,20197,41,4,3133,5,0.020885020974571396,0.11934220500885045
21,211,21037,41,4,3133,5,0.799078049442029,3.213865247085488
21,211,21117,41,4,3133,5,1.2672247631308478,5.096735706000438
21,212,21111,41,4,3133,5,1.8989447736864424,9.665106161997402
21,212,21111,41,4,3133,6,0.017621176727200368,0.03696276419995579
21,212,21111,41,4,3133,7,0.26889827501217045,0.22178661437849412
21,212,21179,41,4,3133,5,0.08031385656470001,0.40877542134642
21,212,21179,41,4,3133,6,0.0007452689934853709,0.0015633009360388403
21,212,21179,41,4,3133,7,0.011372767543891051,0.009380229789719021
21,219,21001,41,4,3133,7,0.005703135213623218,0.01771676575761203
21,219,21009,41,4,3133,7,0.0015850374462861494,0.01581883468040196
21,219,21035,41,4,3133,3,0.03120441173581938,1.1127710424062014
21,219,21047,41,4,3133,43,0.13242958099476038,0.3270198666896425
21,219,21059,41,4,3133,7,0.016750819547205288,0.1671748801893284
21,219,21059,41,4,3133,43,0.7045297388936459,1.739756477074443
21,219,21067,41,4,3133,7,0.24135340969572605,0.7380684921150354
21,219,21083,41,4,3133,3,0.020588203183980622,0.7341896560097806
21,219,21125,41,4,3133,7,0.8447482892972793,2.534244867891837
21,219,21145,41,4,3133,3,0.00980726408185776,0.3497338635291274
21,219,21177,41,4,3133,43,0.019193829094188625,0.047396989286658614
21,219,21209,41,4,3133,7,0.004227507954898745,0.012682523864696241
21,219,21227,41,4,3133,7,0.008657305540313149,0.08640078847400186
22,221,22005,41,4,3133,43,0.0005528562163301429,0.001433804617558204
22,221,22033,41,4,3133,43,0.007781534187783293,0.02037580119644945
22,221,22063,41,4,3133,43,0.00026753816895352744,0.0006999388784468296
22,221,22121,41,4,3133,43,0.001126309062153067,0.002950038131072868
22,223,22051,41,4,3133,7,0.0037437386168632015,0.02897785553306722
22,223,22071,41,4,3133,7,0.007861523951986736,0.060850964414095925
22,223,22089,41,4,3133,7,9.263089927640232e-06,6.942749847146525e-05
22,223,22093,41,4,3133,7,0.0014436284377302019,0.011168652362136714
22,223,22103,41,4,3133,7,0.0003494019080136421,0.0027044938361324
22,223,22105,41,4,3133,7,0.0019652578348823943,0.015204245764427788
22,229,22001,41,4,3133,4,0.3548331983009255,0.2520561197482986
22,229,22001,41,4,3133,6,0.765182782408385,0.2218969573630619
22,229,22001,41,4,3133,7,0.008429811322353462,0.014717846478115491
22,229,22007,41,4,3133,7,0.007946719595318726,0.013874402941663965
22,229,22015,41,4,3133,4,0.04244514816116999,0.03015095374072904
22,229,22035,41,4,3133,6,0.018527049085892113,0.005372697760051569
22,229,22035,41,4,3133,7,0.0002041074782975152,0.00035635703051292554
22,229,22039,41,4,3133,4,0.01905128392257398,0.013533098720020804
22,229,22039,41,4,3133,6,0.04108328789451171,0.011913828684918623
22,229,22039,41,4,3133,7,0.00045260344771822804,0.0007902131855927367
22,229,22045,41,4,3133,6,2.144135109134613,0.6217822301160465
22,229,22045,41,4,3133,7,0.024370940185908782,0.04254991511285701
22,229,22055,41,4,3133,4,0.49728529359105883,0.3532471090942136
22,229,22055,41,4,3133,6,1.0723747000642037,0.31098018482383105
22,229,22055,41,4,3133,7,0.01181406141935632,0.020626504627931544
22,229,22067,41,4,3133,4,0.061797025870647476,0.0438975795599901
22,229,22067,41,4,3133,6,0.13326267222652272,0.03864512137095411
22,229,22067,41,4,3133,7,0.0014681187410495891,0.002563230114666383
22,229,22073,41,4,3133,4,0.10452145688739242,0.07424692215842897
22,229,22073,41,4,3133,6,0.21846352027686092,0.06335269370761497
22,229,22079,41,4,3133,4,0.2877810933415437,0.2044255894654918
22,229,22079,41,4,3133,6,0.6205877544210473,0.17996554241508045
22,229,22079,41,4,3133,7,0.0068368470893538594,0.011936645081086866
22,229,22097,41,4,3133,4,0.5897286568645859,0.4189143452907733
22,229,22097,41,4,3133,6,1.2717249025354982,0.3687901674777296
22,229,22097,41,4,3133,7,0.014010248569068065,0.0244608900098387
22,229,22101,41,4,3133,6,0.6837377853823913,0.1982785521297013
22,229,22101,41,4,3133,7,0.007532553864576089,0.013151299255416226
22,229,22109,41,4,3133,7,0.004103425411020048,0.007164286711096891
22,229,22113,41,4,3133,4,0.6036784004079847,0.428823559664934
22,229,22113,41,4,3133,6,1.2617668409493872,0.36590240834619614
22,229,22113,41,4,3133,7,0.014341654160847957,0.02503950042415148
23,230,23001,41,4,3133,3,0.0007193801362932805,0.008634738008604806
23,230,23001,41,4,3133,5,0.00010221768600500806,0.002511992596289014
23,230,23001,41,4,3133,7,4.346890021479299e-05,0.00024192837489655258
23,230,23005,41,4,3133,3,0.0006672386882198,0.008008882885854761
23,230,23005,41,4,3133,4,0.000489257725828253,0.021152589337936383
23,230,23005,41,4,3133,5,0.0006384264853291526,0.015689286923821336
23,230,23005,41,4,3133,7,0.00020538242217006572,0.0011430663159730067
23,230,23007,41,4,3133,3,7.592105826826998e-05,0.0009112823866118953
23,230,23011,41,4,3133,3,0.0005501815953935994,0.006603843633851972
23,230,23011,41,4,3133,5,0.0002452034063483039,0.006025856829723264
23,230,23011,41,4,3133,7,5.287397371100759e-06,2.94272789765082e-05
23,230,23013,41,4,3133,3,7.270952510857847e-05,0.000872734272699868
23,230,23013,41,4,3133,7,2.986645428739409e-05,0.00016622327029135387
23,230,23015,41,4,3133,3,3.3075715320259824e-05,0.00039700864929248617
23,230,23015,41,4,3133,4,1.6324975413972526e-06,7.057946817274931e-05
23,230,23015,41,4,3133,5,3.352913640662108e-05,0.0008239762188440662
23,230,23015,41,4,3133,7,3.279591867249724e-06,1.8252735331400524e-05
23,230,23017,41,4,3133,3,0.0002338862132204576,0.0028073421451270037
