state_orig,dms_orig,county_orig,dms_dest,state_dest,naics_dest1,sctg2,tons_2012,value_2012
5,50,5125,41,4,999999,43,0.0004314918244559084,0.002804655686649169
5,50,5131,41,4,999999,5,5.957224134810673,24.459750792661584
5,50,5131,41,4,999999,7,0.4602949887260124,2.759184374125339
5,50,5143,41,4,999999,5,8.386408564867828,34.43373270840161
5,50,5143,41,4,999999,7,0.6479900283188271,3.8843002955015753
5,50,5145,41,4,999999,43,0.030870686466510013,0.20065651639688967
5,50,5149,41,4,999999,5,2.5240239448557613,10.358289905692164
5,50,5149,41,4,999999,7,0.19571554021856302,1.1731938725624471
6,61,6037,41,4,999999,3,9.657638948860294,35.827395341124905
6,61,6037,41,4,999999,4,5.275743738112543,1.8926574678249508
6,61,6037,41,4,999999,5,6.074970470038079,19.099682626868724
6,61,6037,41,4,999999,6,70.35342092975853,86.13995889876385
