state_orig,dms_orig,county_orig,dms_dest,county_dest,state_dest,naics_dest1,sctg2,tons_2012,value_2012
8,81,8013,49,4005,4,3133,4,0.3673295564869413,0.3872966931941513
8,81,8013,49,4005,4,3133,7,0.0002183583385316413,0.002844941325093183
8,81,8031,49,4001,4,3133,4,0.0002392574911894899,0.0002522629435154436
8,81,8031,49,4001,4,3133,7,7.946352686944502e-08,1.035312289646214e-06
8,81,8031,49,4005,4,3133,3,9.911286222640649e-05,0.023848079464938436
8,81,8031,49,4005,4,3133,4,1.5096591275092563,1.591720507128558
8,81,8031,49,4005,4,3133,7,0.0005013963744505088,0.006532579774687416
8,81,8031,49,4025,4,3133,3,0.0003301843203779142,0.07944742724170124
8,81,8035,49,4005,4,3133,4,0.017233066686169078,0.01816981406282467
8,81,8035,49,4005,4,3133,7,6.787750151862761e-06,8.843605900877316e-05
8,81,8035,49,4025,4,3133,4,0.0012009367644488832,0.0012662167511229682
8,81,8035,49,4025,4,3133,7,5.501058578215471e-07,7.167204598717784e-06
8,81,8059,49,4001,4,3133,4,2.142036261458733e-06,2.258472116153883e-06
8,81,8059,49,4005,4,3133,4,0.016079230107679088,0.016953257748626972
8,81,8059,49,4025,4,3133,4,0.001120335197075186,0.001181233879587532
8,81,8059,49,4025,4,3133,7,8.308270996192226e-06,0.00010824658062561369
8,81,8123,49,4001,4,3133,3,8.027515638654842e-07,0.00019315437629009505
8,81,8123,49,4001,4,3133,4,0.00012781647034013874,0.00013476426120434957
8,81,8123,49,4001,4,3133,7,4.2451116053821616e-08,5.530859740460214e-07
8,81,8123,49,4005,4,3133,3,0.0005216763818529667,0.12552336326431385
8,81,8123,49,4005,4,3133,4,0.8064922027548326,0.8503311473246988
8,81,8123,49,4005,4,3133,7,0.00026785666983714383,0.0034898438701534084
8,89,8029,49,4001,4,3133,6,8.56972739448263e-07,6.084162535448083e-07
8,89,8041,49,4015,4,3133,4,0.0002453322705277609,0.0020004015904571274
8,89,8041,49,4025,4,3133,4,0.0006539247379220613,0.005332001709210655
8,89,8051,49,4001,4,3133,6,1.1812446414620868e-06,8.546213069396075e-07
8,89,8063,49,4005,4,3133,4,0.000112381244296345,0.000916339376570198
8,89,8063,49,4025,4,3133,4,0.0014743063605330805,0.009522480324542136
8,89,8067,49,4001,4,3133,6,0.0002491382303755584,0.00017925350408185152
8,89,8069,49,4015,4,3133,4,0.0020993150805039477,0.013829105072911269
8,89,8069,49,4025,4,3133,4,0.005399008520186376,0.03527019783458815
8,89,8075,49,4001,4,3133,4,1.1821727737131705e-07,7.98811844452452e-07
8,89,8075,49,4005,4,3133,4,8.025722173050806e-05,0.0005392645903416447
8,89,8075,49,4025,4,3133,4,0.00016256873155137133,0.0009542629037442047
8,89,8077,49,4001,4,3133,6,5.0666921002389065e-05,3.645763917170465e-05
8,89,8083,49,4001,4,3133,6,4.488902654103788e-05,3.2237634008424126e-05
8,89,8083,49,4005,4,3133,6,0.0004671201999751247,0.0003316365958232734
8,89,8085,49,4001,4,3133,6,0.00014484840527353264,0.0001044548566685794
8,89,8087,49,4005,4,3133,4,7.673182128689303e-05,0.0006256594658777429
8,89,8087,49,4015,4,3133,4,0.0002505099224731092,0.0014704692824670585
8,89,8087,49,4025,4,3133,4,0.0009176025887324726,0.0059791961431169965
8,89,8089,49,4015,4,3133,4,8.100906844958977e-05,0.0005236867431664894
8,89,8089,49,4025,4,3133,4,0.00020059795704961504,0.001305889658904834
8,89,8125,49,4001,4,3133,4,1.258284555428643e-07,1.0259858682725858e-06
8,89,8125,49,4005,4,3133,4,0.0002152965891162355,0.0014458866447559534
8,89,8125,49,4025,4,3133,4,0.00043120412930520123,0.0025176650430951486
10,109,10005,49,4005,4,3133,7,0.003511464711460173,0.034013011126692645
10,109,10005,49,4025,4,3133,7,0.0003313727643747544,0.0032097675608064448
16,160,16001,49,4001,4,3133,3,5.557459331856775e-09,2.0904939022712443e-05
16,160,16001,49,4005,4,3133,7,6.359897241992885e-05,0.0039431362900355866
16,160,16001,49,4025,4,3133,7,0.0004335945081470122,0.029773489559428167
16,160,16015,49,4001,4,3133,3,1.339300957533141e-10,5.037914481856664e-07
16,160,16027,49,4001,4,3133,3,1.7356162118525167e-08,6.528693942504428e-05
16,160,16049,49,4001,4,3133,3,3.7226127106342235e-10,1.4002979972321694e-06
16,160,16049,49,4005,4,3133,3,2.595928937181671e-07,0.0009764846290102572
16,160,16049,49,4025,4,3133,3,8.37118490627974e-07,0.003148904914346186
16,160,16059,49,4001,4,3133,3,8.431000313744956e-11,3.171405078018302e-07
16,160,16059,49,4005,4,3133,3,5.8792787176911305e-08,0.00022115494824466957
16,160,16059,49,4025,4,3133,3,1.895912039671653e-07,0.000713166272842889
16,160,16061,49,4001,4,3133,3,1.0818976997365505e-09,4.0696663873290066e-06
16,160,16061,49,4005,4,3133,3,9.487970079540114e-07,0.003568994825119808
16,160,16061,49,4015,4,3133,3,1.7632183708026832e-06,0.0066325222236113725
16,160,16061,49,4025,4,3133,3,3.9175800771305464e-06,0.014736369218134268
16,160,16087,49,4001,4,3133,3,2.052572849589521e-09,7.720958031015944e-06
16,160,16087,49,4025,4,3133,3,4.922722019762886e-06,0.01851731114954007
17,171,17031,49,4015,4,3133,6,0.005084282727912228,0.010901480884290384
17,171,17031,49,4025,4,3133,6,0.2806700312057546,0.6017995347082398
17,171,17043,49,4015,4,3133,6,0.0037216754220051104,0.007979842121640261
17,171,17091,49,4015,4,3133,6,0.0006449351217578828,0.001382839680187908
17,171,17097,49,4025,4,3133,6,0.02373447141602799,0.05089034191983517
17,171,17197,49,4015,4,3133,6,0.0012461409759508988,0.002671917113082741
19,190,19001,49,4005,4,3133,7,0.0049504979076562565,0.002039314727761126
19,190,19001,49,4025,4,3133,4,0.0021916391802276488,0.0009971928802618877
19,190,19007,49,4001,4,3133,7,6.2422794559269675e-06,2.5714529460935383e-06
19,190,19007,49,4005,4,3133,4,0.0009211960150902547,0.0004191429482832145
19,190,19011,49,4001,4,3133,4,9.912999894245636e-06,5.359933129538262e-06
19,190,19011,49,4001,4,3133,7,9.776023787444323e-05,4.027148311252781e-05
19,190,19011,49,4015,4,3133,3,0.002292000286598914,0.0004377872741732045
19,190,19011,49,4015,4,3133,4,0.008149392447471508,0.0015669856756657758
19,190,19011,49,4025,4,3133,3,0.0039431852167036595,0.0007531745600880278
19,190,19011,49,4025,4,3133,4,0.010122703535141114,0.005078680995222236
19,190,19013,49,4001,4,3133,4,1.7894365600661387e-05,8.141912288650208e-06
19,190,19013,49,4001,4,3133,7,0.00017666065895611386,7.277382807656853e-05
19,190,19013,49,4025,4,3133,4,0.18566851653184716,0.09315210734443903
19,190,19013,49,4025,4,3133,5,0.0009193705378691188,0.0034329436963910828
19,190,19017,49,4001,4,3133,7,7.405432173122577e-05,3.050603631753637e-05
19,190,19019,49,4001,4,3133,4,2.1076256476238908e-05,2.184101123610109e-05
19,190,19019,49,4001,4,3133,7,0.00019031074810510376,7.83968640531591e-05
19,190,19019,49,4015,4,3133,3,0.01124948876307938,0.0021487270530574933
19,190,19019,49,4015,4,3133,4,0.014525659316162034,0.002671863136897946
19,190,19019,49,4025,4,3133,3,0.019353757521502032,0.003696696200208732
19,190,19019,49,4025,4,3133,4,0.03243938198485529,0.008334088772867433
19,190,19021,49,4005,4,3133,7,0.06276428518136924,0.02585520356443574
19,190,19021,49,4025,4,3133,4,0.04164351182838648,0.018947741890640617
19,190,19023,49,4001,4,3133,4,2.266057688856789e-05,1.0310532016296497e-05
19,190,19023,49,4001,4,3133,7,0.00022632302227667506,9.32318084301028e-05
19,190,19025,49,4005,4,3133,7,0.09345040756233312,0.038496085850760524
19,190,19025,49,4025,4,3133,4,0.04551306771070145,0.02070838461432983
19,190,19027,49,4005,4,3133,7,0.10717726833619727,0.044150747233158885
19,190,19027,49,4025,4,3133,4,0.07111110767525218,0.0323554583806684
19,190,19031,49,4001,4,3133,4,3.685434809517501e-05,1.6768678831241008e-05
19,190,19031,49,4025,4,3133,4,0.0024146035706000767,0.001211435386053851
19,190,19033,49,4001,4,3133,4,0.002149465023704365,0.0003888010355757874
19,190,19033,49,4001,4,3133,7,0.0002583535093351352,0.00010642649009932603
19,190,19033,49,4015,4,3133,4,0.0009749834590338627,0.0004891608202158305
19,190,19033,49,4015,4,3133,5,2.5262061298095126e-05,9.432892454020172e-05
19,190,19033,49,4025,4,3133,4,0.046135335569892064,0.023146647647400938
19,190,19033,49,4025,4,3133,5,7.139053332226444e-05,0.00026657334693224057
19,190,19035,49,4005,4,3133,7,0.017580455631549963,0.0072421164010034985
19,190,19035,49,4015,4,3133,4,0.004841217795320452,0.002202747587670545
19,190,19035,49,4025,4,3133,4,0.012885555852804048,0.005862910587909094
19,190,19035,49,4025,4,3133,7,0.05846790728242631,0.024085347907736795
19,190,19041,49,4005,4,3133,7,0.0282748207068848,0.011647567450372756
19,190,19041,49,4025,4,3133,4,0.015276607655722259,0.006950835943377379
19,190,19043,49,4001,4,3133,4,1.544183236780214e-05,7.026012965222857e-06
19,190,19043,49,4025,4,3133,4,0.006654941786583393,0.003338863600865124
19,190,19045,49,4001,4,3133,4,4.0102344697008895e-05,0.00016551695078657194
19,190,19045,49,4005,4,3133,4,0.16932139324803244,0.08495056078527594
19,190,19045,49,4005,4,3133,5,2.348007715072229e-06,8.767496838888628e-06
19,190,19045,49,4025,4,3133,3,0.1780642538506751,0.034011454874924324
19,190,19045,49,4025,4,3133,4,0.3234097345234024,0.06359618456558673
19,190,19045,49,4025,4,3133,5,1.4774780673083991e-05,5.5169257756272706e-05
19,190,19047,49,4005,4,3133,7,0.03897368004540079,0.016054869872526467
19,190,19047,49,4015,4,3133,4,0.012528170113508954,0.005700300557048458
19,190,19047,49,4025,4,3133,4,0.033393406992466235,0.0151939552828746
19,190,19047,49,4025,4,3133,7,0.12961606679067292,0.05339421587309215
19,190,19049,49,4001,4,3133,4,9.844507758228536e-05,1.7252739148092176e-05
19,190,19049,49,4025,4,3133,4,0.005735051393717156,0.0026913585469555443
19,190,19053,49,4025,4,3133,4,0.004423559919003115,0.002012713815502953
19,190,19055,49,4001,4,3133,4,2.231681037955485e-05,1.0154118716902622e-05
19,190,19057,49,4001,4,3133,4,1.901466023597442e-05,3.47620097995015e-05
19,190,19057,49,4015,4,3133,4,0.08300799425872847,0.015268566823742169
19,190,19057,49,4025,4,3133,3,0.06614383491055509,0.012633911678878266
19,190,19059,49,4001,4,3133,7,3.7494039364003556e-05,1.5445344711693413e-05
19,190,19059,49,4005,4,3133,7,0.024365888123942258,0.010037316535229131
19,190,19059,49,4025,4,3133,4,0.015349569831762413,0.006984033635375248
19,190,19061,49,4001,4,3133,4,1.4507500723987779e-05,1.5681849359593435e-05
19,190,19061,49,4005,4,3133,4,0.08669517988290894,0.04349600488843762
19,190,19061,49,4005,4,3133,5,9.171845654250335e-05,0.0003424781241740534
19,190,19061,49,4025,4,3133,3,0.008840327270926377,0.0016885612106448927
19,190,19061,49,4025,4,3133,4,0.025762688769914516,0.006841753751892481
19,190,19063,49,4001,4,3133,7,2.8490484160709923e-05,1.1736408141921218e-05
19,190,19063,49,4005,4,3133,4,0.0023282623129379032,0.0010593562219500883
19,190,19063,49,4025,4,3133,4,0.007743179579357645,0.003523136297610193
19,190,19065,49,4001,4,3133,4,9.086547494442376e-05,4.1343668927648245e-05
19,190,19065,49,4001,4,3133,7,0.0004386753665751807,0.00018070851709263959
19,190,19065,49,4025,4,3133,4,0.0033250061244803853,0.0016681951965474276
19,190,19067,49,4001,4,3133,4,2.546367252968442e-05,5.723957295318079e-05
19,190,19067,49,4001,4,3133,7,0.0001873553715662305,7.71794222898805e-05
19,190,19067,49,4015,4,3133,3,0.12317159102778633,0.023526591775277318
19,190,19067,49,4015,4,3133,4,1.0262155766483067e-05,5.148645841530246e-06
19,190,19067,49,4025,4,3133,3,0.21190590581441252,0.04047543511670144
19,190,19067,49,4025,4,3133,4,0.0004855959304441448,0.00024362926512097607
19,190,19069,49,4001,4,3133,7,0.00012418132737025824,5.115542204904975e-05
19,190,19069,49,4005,4,3133,4,0.016484534192564924,0.007500440893537923
19,190,19071,49,4015,4,3133,4,0.004850096878714308,0.002206787558676487
19,190,19071,49,4025,4,3133,4,0.011686953012597428,0.005317547907181893
19,190,19071,49,4025,4,3133,7,0.05103043111012788,0.021021544028114226
19,190,19075,49,4001,4,3133,4,2.6520510919124977e-05,1.2066796810372813e-05
19,190,19075,49,4001,4,3133,7,0.0002648742003812796,0.00010911263228817872
19,190,19079,49,4001,4,3133,7,6.374918457430327e-05,2.626092433734366e-05
19,190,19079,49,4005,4,3133,4,0.014329792630808878,0.006520036380070369
19,190,19081,49,4001,4,3133,7,0.00010414619493840936,4.290212280459908e-05
19,190,19081,49,4005,4,3133,4,0.013824957003148605,0.006290336848255525
19,190,19081,49,4015,4,3133,4,0.0002632691631649378,0.00013208527652244358
19,190,19081,49,4025,4,3133,4,0.014533370427131685,0.007291565136582814
19,190,19083,49,4005,4,3133,4,5.287011754906317e-05,0.0003840574261082313
19,190,19085,49,4025,4,3133,4,0.04271412867513898,0.01943487111642821
19,190,19085,49,4025,4,3133,7,0.10629031633254693,0.043785375038765284
19,190,19087,49,4001,4,3133,4,1.3875923500995734e-06,1.3485959142797554e-06
19,190,19087,49,4001,4,3133,7,1.2806575074809544e-05,5.275557660946919e-06
19,190,19087,49,4015,4,3133,3,0.0019350921622757601,0.0003696154524717495
19,190,19087,49,4015,4,3133,4,0.002498645946191313,0.00045960323386904267
19,190,19087,49,4025,4,3133,3,0.003329156131375376,0.0006358909274896102
19,190,19087,49,4025,4,3133,4,0.00429870092704847,0.0007907070029344831
19,190,19089,49,4001,4,3133,7,0.00019952628686270137,8.219312541175031e-05
19,190,19091,49,4001,4,3133,7,3.6417635405855e-05,1.5001929425833414e-05
19,190,19091,49,4005,4,3133,4,0.00294177592999,0.0013385040928165519
19,190,19091,49,4025,4,3133,4,0.00978356226511318,0.004451507676257344
19,190,19095,49,4001,4,3133,4,8.208960707730765e-06,3.7350660847596368e-06
19,190,19095,49,4001,4,3133,7,8.104229232462782e-05,3.3384670267920814e-05
19,190,19095,49,4015,4,3133,4,1.708943489591783e-05,8.573973141037529e-06
19,190,19095,49,4025,4,3133,4,0.0009433960466426627,0.0004733130389938948
19,190,19097,49,4001,4,3133,4,1.2343026348570615e-05,5.616060392934298e-06
19,190,19097,49,4005,4,3133,4,0.0021075167218617945,0.0010573662545065687
19,190,19097,49,4025,4,3133,4,0.00016090326392382374,8.072708498498563e-05
19,190,19099,49,4001,4,3133,7,0.00011227247850500856,4.624967492328581e-05
19,190,19099,49,4005,4,3133,4,0.010161739199634208,0.0046235776729912316
19,190,19101,49,4015,4,3133,4,3.831813627392337e-06,1.9224665603525208e-06
19,190,19101,49,4025,4,3133,4,0.0002115293951830386,0.0001061268183462587
19,190,19103,49,4001,4,3133,4,2.3966386786108635e-05,0.00014303572518669793
19,190,19103,49,4001,4,3133,7,4.555824905192306e-05,1.8767326033793213e-05
19,190,19103,49,4015,4,3133,3,0.23249843060005665,0.044408744090073705
19,190,19103,49,4015,4,3133,4,0.3002085753018975,0.05522064150556753
19,190,19103,49,4025,4,3133,3,0.3999931325529441,0.07640134436815545
19,190,19103,49,4025,4,3133,4,0.5406239421736737,0.10711431844280588
19,190,19103,49,4025,4,3133,5,0.00023407879252217452,0.0008740538032797312
19,190,19105,49,4001,4,3133,4,5.787283559419888e-06,2.63320623831462e-06
19,190,19107,49,4001,4,3133,4,5.1648685410389606e-06,2.3500082418118096e-06
19,190,19107,49,4001,4,3133,7,5.158424093163201e-05,2.1249681186525195e-05
19,190,19107,49,4015,4,3133,4,1.291277549906988e-05,6.4784933486430775e-06
19,190,19107,49,4025,4,3133,4,0.0007128299695806004,0.00035763529048995026
19,190,19109,49,4001,4,3133,7,7.76940897321198e-05,3.200540721483081e-05
19,190,19109,49,4005,4,3133,4,0.006951019150206386,0.003162704367436001
19,190,19111,49,4001,4,3133,4,8.398795398995801e-06,6.101026237277845e-05
19,190,19111,49,4015,4,3133,3,0.10062972453184008,0.01922094559113986
19,190,19111,49,4015,4,3133,4,0.12993595766112126,0.023900539581428903
19,190,19111,49,4025,4,3133,3,0.17312460406526606,0.033067948965449304
19,190,19111,49,4025,4,3133,4,0.33874654951041394,0.09891757015806177
19,190,19111,49,4025,4,3133,5,3.3211526178362117e-06,1.2401234838979201e-05
19,190,19113,49,4001,4,3133,4,2.745726217041155e-05,9.495081043441115e-05
19,190,19113,49,4001,4,3133,7,0.00015151640127252758,6.241586894412345e-05
19,190,19113,49,4015,4,3133,3,0.07571480333210234,0.0144620302009246
19,190,19113,49,4015,4,3133,4,0.09776510395760174,0.017983003156949284
19,190,19113,49,4025,4,3133,3,0.13026067009258474,0.02488065294984276
19,190,19113,49,4025,4,3133,4,0.4731893572404394,0.1839568411974309
19,190,19113,49,4025,4,3133,5,0.0002710424076812718,0.0010120765095004015
19,190,19119,49,4025,4,3133,4,0.051847819426974265,0.02359068812792091
19,190,19119,49,4025,4,3133,7,0.3228214509754483,0.13298350018354566
19,190,19121,49,4025,4,3133,4,0.008038972556703506,0.0036577217045977274
19,190,19123,49,4015,4,3133,4,0.00022509546618920592,0.00011293307783609541
19,190,19123,49,4025,4,3133,4,0.012426050025259134,0.006234297378154381
19,190,19125,49,4001,4,3133,7,7.264514062893397e-05,2.9925536369936786e-05
19,190,19125,49,4005,4,3133,4,0.005120429849744497,0.0023297886970223285
19,190,19125,49,4015,4,3133,4,0.0010863600812824168,0.0005450397988663589
19,190,19125,49,4025,4,3133,4,0.01648098386283967,0.007498825498286481
19,190,19127,49,4001,4,3133,7,0.0001098875194735228,4.5267211710748384e-05
19,190,19127,49,4025,4,3133,5,0.00011784405856961497,0.000440031523047667
19,190,19131,49,4001,4,3133,4,9.084125889921747e-06,4.133265065963875e-06
19,190,19131,49,4001,4,3133,7,9.072791201472416e-05,3.737457739442597e-05
19,190,19131,49,4015,4,3133,4,0.0002131962043402978,0.00010696307636371892
19,190,19131,49,4025,4,3133,4,0.01008825158861008,0.005061396043085866
19,190,19133,49,4015,4,3133,4,0.0066000455346412286,0.003003011844251144
19,190,19133,49,4025,4,3133,4,0.01759219460705053,0.008004424892837592
19,190,19133,49,4025,4,3133,7,0.07284042441141891,0.030005981832422188
19,190,19137,49,4015,4,3133,4,0.009053339617407171,0.004119257353363051
19,190,19137,49,4025,4,3133,4,0.02181522500716977,0.009925898046867896
19,190,19137,49,4025,4,3133,7,0.08002966460037961,0.032967527049133694
19,190,19141,49,4005,4,3133,7,0.0924484894144266,0.038083354349172184
19,190,19141,49,4025,4,3133,4,0.061338701640928125,0.02790902677442015
19,190,19145,49,4015,4,3133,4,0.0030499763940728783,0.0013877351584946481
19,190,19145,49,4025,4,3133,4,0.007349323466814961,0.0033439322959576997
19,190,19145,49,4025,4,3133,7,0.02696116551149919,0.011106418572598942
19,190,19147,49,4001,4,3133,4,0.0003419882376949933,5.993426996627386e-05
19,190,19147,49,4001,4,3133,7,0.0001592051265986601,6.558317273614044e-05
19,190,19147,49,4005,4,3133,4,0.010790333382103307,0.004923947369344003
19,190,19147,49,4025,4,3133,4,0.03652979975711182,0.016812725975957857
19,190,19149,49,4015,4,3133,4,0.018194946707933046,0.008278676288316161
19,190,19149,49,4025,4,3133,4,0.048498005304787865,0.022066527206277758
19,190,19149,49,4025,4,3133,7,0.2791740844555873,0.11500334565519413
19,190,19151,49,4001,4,3133,7,3.963971839113646e-05,1.6329238599278534e-05
19,190,19151,49,4005,4,3133,7,0.025760279766236287,0.010611724092901145
19,190,19151,49,4025,4,3133,4,0.016342933765466482,0.007436012889595255
19,190,19153,49,4001,4,3133,4,0.015001871635401263,0.002629114470882543
19,190,19153,49,4001,4,3133,7,0.000135502486866034,5.5819075630109165e-05
19,190,19153,49,4005,4,3133,4,0.010993570894294478,0.005313611785862414
19,190,19153,49,4015,4,3133,5,0.00042280647633538364,0.001578765870715243
19,190,19153,49,4025,4,3133,4,0.027839401087639472,0.016826273476045962
19,190,19155,49,4015,4,3133,4,0.01157632090294832,0.0052672104460406
19,190,19155,49,4025,4,3133,4,0.027894683721734325,0.012692043587932805
19,190,19155,49,4025,4,3133,7,0.10233230148441594,0.042154905109668336
19,190,19157,49,4001,4,3133,4,5.337866199831446e-06,2.4287219439605013e-06
19,190,19157,49,4001,4,3133,7,5.331205894691198e-05,2.196144085013439e-05
19,190,19157,49,4015,4,3133,4,0.00010001641071431285,5.017942514485e-05
19,190,19157,49,4025,4,3133,4,0.005521252577509761,0.0027700782145675773
19,190,19161,49,4005,4,3133,7,0.005898580448943147,0.002429869117570961
19,190,19161,49,4025,4,3133,4,0.005981550706147346,0.002721597528876094
19,190,19161,49,4025,4,3133,7,0.018985595359253763,0.007820951539351282
19,190,19163,49,4001,4,3133,4,3.9502730305771365e-05,4.8250005155913023e-05
19,190,19163,49,4005,4,3133,4,0.18332937146624814,0.09197853038957862
19,190,19163,49,4005,4,3133,5,0.00010169956644799947,0.0003797477417239878
19,190,19163,49,4025,4,3133,3,0.049433516858312564,0.009442129970371558
19,190,19163,49,4025,4,3133,4,0.11384642849742688,0.025648107025101403
19,190,19165,49,4025,4,3133,4,0.01507306018220844,0.006858222116605861
19,190,19165,49,4025,4,3133,7,0.07276889495030173,0.029976515890562175
19,190,19167,49,4001,4,3133,4,0.0019416420957178505,0.00034027749704778525
19,190,19167,49,4005,4,3133,4,0.031892662194834186,0.005589266574814575
19,190,19167,49,4005,4,3133,7,0.09367312614262813,0.03858783284054095
19,190,19167,49,4015,4,3133,4,0.031246575781368094,0.015157530137692448
19,190,19167,49,4025,4,3133,4,0.08303583787114317,0.0393911269357942
19,190,19167,49,4025,4,3133,7,0.3169403027648146,0.13056081212553386
19,190,19169,49,4001,4,3133,4,0.020061983281053245,0.003515911336979648
19,190,19169,49,4001,4,3133,7,0.00019764179698089464,8.141682612994644e-05
19,190,19169,49,4005,4,3133,4,0.014045298506047348,0.007169666307875497
19,190,19169,49,4015,4,3133,4,0.004659923113998226,0.0023379389583130464
19,190,19169,49,4025,4,3133,4,0.04483894226735643,0.020401658443994976
19,190,19171,49,4001,4,3133,4,1.3332663877177666e-05,6.066344137845458e-06
19,190,19171,49,4001,4,3133,7,0.00013162563226580816,5.422203896205973e-05
19,190,19171,49,4015,4,3133,4,1.7008469284966376e-05,8.533351729160926e-06
19,190,19171,49,4025,4,3133,4,0.000938926464251506,0.00047107059624450996
19,190,19177,49,4001,4,3133,4,5.2948140084952895e-06,2.4091332547878483e-06
19,190,19177,49,4001,4,3133,7,5.227261768678003e-05,2.1533252027520945e-05
19,190,19179,49,4001,4,3133,7,2.0135612315951265e-05,8.29469106226698e-06
19,190,19179,49,4015,4,3133,5,1.9698275258472272e-05,7.355366209045911e-05
19,190,19179,49,4025,4,3133,5,4.6056100397856594e-05,0.00017197418562882509
19,190,19181,49,4001,4,3133,7,8.137792643598441e-05,3.352293183255452e-05
19,190,19181,49,4025,4,3133,4,0.02595465110938797,0.011809331357762359
19,190,19183,49,4001,4,3133,4,9.394479061982919e-06,4.274475341970141e-06
19,190,19183,49,4001,4,3133,7,9.274622519045748e-05,3.820600402287516e-05
19,190,19183,49,4025,4,3133,4,0.004628481116761635,0.002322164133607081
19,190,19187,49,4001,4,3133,4,0.015022270270372413,0.0026326893812465488
19,190,19187,49,4001,4,3133,7,0.00014673472446951165,6.0446098607951174e-05
19,190,19187,49,4005,4,3133,4,0.011947954156099231,0.00606709270312783
19,190,19187,49,4025,4,3133,4,0.030722383412281035,0.022400022265089997
19,190,19191,49,4001,4,3133,4,3.2642351007098804e-06,1.4852225819355575e-06
19,190,19193,49,4005,4,3133,4,0.03379902478296009,0.005923361252398906
19,190,19193,49,4015,4,3133,4,0.02191299453540741,0.011754684849499085
19,190,19193,49,4025,4,3133,4,0.5093968057678756,0.10862041703130526
19,190,19193,49,4025,4,3133,7,0.2389475072582004,0.09843235565453592
19,190,19195,49,4001,4,3133,4,1.132654222284229e-05,5.15356148242923e-06
19,190,19195,49,4001,4,3133,7,0.00011312409566727678,4.6600491235871616e-05
19,190,19197,49,4001,4,3133,7,0.0002182321603625555,8.989884795430348e-05
19,190,19197,49,4005,4,3133,4,0.01975210958292071,0.00898718330277122
20,209,20019,49,4005,4,3133,7,0.006553328943186561,0.0021570355559788297
20,209,20019,49,4025,4,3133,7,0.0005003291340880418,0.00016468389444147607
20,209,20037,49,4001,4,3133,7,1.6165157971238167e-05,5.320779837891111e-06
20,209,20041,49,4025,4,3133,7,0.0459053019189995,0.015109781502754362
20,209,20111,49,4005,4,3133,7,0.5152922412366757,0.16960901790580046
20,209,20111,49,4025,4,3133,7,0.04162463810198815,0.013700796216568542
20,209,20113,49,4025,4,3133,7,0.13655274835001896,0.04494648994597784
20,209,20115,49,4025,4,3133,7,0.02452093601055573,0.008071093531119367
20,209,20131,49,4005,4,3133,7,0.13780441409559693,0.04535847712696919
20,209,20147,49,4015,4,3133,7,2.261963171434429e-05,7.445277094127092e-06
20,209,20147,49,4025,4,3133,7,0.0012486820814023953,0.00041100510458871067
20,209,20155,49,4015,4,3133,7,0.0041652115235679904,0.001370984034587494
20,209,20155,49,4025,4,3133,7,0.22993411477304815,0.07568307121430919
20,209,20161,49,4005,4,3133,7,0.0066348409688796435,0.0021838653304620164
20,209,20161,49,4025,4,3133,7,0.0005065523591979584,0.00016673227595128976
20,209,20197,49,4005,4,3133,7,0.030859197649117806,0.010157339443082863
21,219,21001,49,4001,4,3133,3,2.44761038649544e-07,2.793155382235972e-05
21,219,21009,49,4001,4,3133,3,7.79330670549166e-07,8.893538240384599e-05
21,219,21027,49,4001,4,3133,3,1.5683406921042786e-07,1.555880783149612e-05
21,219,21035,49,4005,4,3133,3,0.00044263449403027363,0.050512406965807694
21,219,21035,49,4025,4,3133,3,0.0014745913527686328,0.16827689555124395
21,219,21047,49,4001,4,3133,3,1.93327045746978e-07,1.4748091775555177e-05
21,219,21047,49,4005,4,3133,3,0.0008723055530613798,0.09954545723171038
21,219,21059,49,4001,4,3133,3,1.2037448303707698e-06,9.182853420257016e-05
21,219,21083,49,4005,4,3133,3,7.258127558936814e-05,0.0055369144521032285
21,219,21083,49,4025,4,3133,3,0.0015919153423460779,0.181665633185376
21,219,21085,49,4001,4,3133,3,4.523347831922946e-07,4.4745594368644125e-05
21,219,21099,49,4001,4,3133,3,3.064180640908537e-07,3.496770849036801e-05
21,219,21101,49,4001,4,3133,3,7.937886406788213e-08,6.055473344607007e-06
21,219,21101,49,4005,4,3133,3,0.0003702456775294814,0.042251565553364345
21,219,21141,49,4001,4,3133,3,9.291998185996904e-07,7.088467187603355e-05
21,219,21145,49,4005,4,3133,3,2.765541451633653e-05,0.0021097130502462447
21,219,21145,49,4025,4,3133,3,0.0008259632658635089,0.09169770301738997
21,219,21171,49,4001,4,3133,3,1.2695915919068682e-07,1.4488280519407788e-05
21,219,21213,49,4001,4,3133,3,6.854514165906865e-07,6.568149334417371e-05
21,219,21227,49,4001,4,3133,3,2.292670553750086e-06,0.0002267942029464154
26,261,26049,49,4005,4,3133,5,0.0002251474216901001,0.0027055007855025844
26,261,26049,49,4025,4,3133,5,2.2604888685370182e-05,0.0002716333308877356
26,261,26087,49,4005,4,3133,5,5.70756696738165e-06,6.858540416605022e-05
26,261,26091,49,4025,4,3133,5,2.778551245355861e-06,3.338866827982872e-05
26,261,26091,49,4025,4,3133,7,8.427332609044521e-05,0.0002747081151648047
26,261,26093,49,4005,4,3133,5,5.9075700673126344e-05,0.0007098875633372916
26,261,26093,49,4005,4,3133,7,0.00016175914793736598,0.0005272908131435049
26,261,26093,49,4025,4,3133,5,5.579203184842624e-06,6.704291119907575e-05
