state_orig,dms_orig,county_orig,dms_dest,county_dest,state_dest,naics_dest1,sctg2,tons_2012,value_2012
4,41,4013,49,4001,4,42,43,4.501993428493735,8.255613289749062
4,41,4013,49,4005,4,42,2,3.521799753944041,0.9920501384805788
4,41,4013,49,4005,4,42,3,3.0069566649078507,10.694623784318988
4,41,4013,49,4005,4,42,4,4.681694939257826,5.771463192904715
4,41,4013,49,4005,4,42,5,1.1145365777985354,3.5868896340086134
4,41,4013,49,4005,4,42,6,0.32598560301339075,1.9794207615989534
4,41,4013,49,4005,4,42,7,2.2578469139398782,6.505828320441586
4,41,4013,49,4005,4,42,43,29.958742788168273,86.68975199507572
4,41,4013,49,4015,4,42,3,0.6685087743824646,2.3631849157691356
4,41,4013,49,4015,4,42,4,0.24906131583015068,0.371997011339861
4,41,4013,49,4015,4,42,5,0.23995478348615995,0.5992192288250748
4,41,4013,49,4015,4,42,6,0.04388192849099706,0.12053122726546084
4,41,4013,49,4015,4,42,7,0.6649532546889567,2.0213171180682306
4,41,4013,49,4015,4,42,43,7.281932065023196,21.618685618698716
4,41,4013,49,4025,4,42,2,8.94075254755108,2.518506281620794
4,41,4013,49,4025,4,42,3,5.685250690251466,21.121782985456825
4,41,4013,49,4025,4,42,4,11.346324236110991,13.600664796335012
4,41,4013,49,4025,4,42,5,2.82946119697226,9.105995477775998
4,41,4013,49,4025,4,42,6,0.8270088211663689,5.023064551566026
4,41,4013,49,4025,4,42,7,5.502403771316452,15.68794770532298
4,41,4013,49,4025,4,42,43,68.2381283272871,200.5309774605308
4,41,4021,49,4001,4,42,3,0.002164025716283121,0.00728792749220637
4,41,4021,49,4001,4,42,4,8.613720174190082e-05,0.00014508223713054528
4,41,4021,49,4001,4,42,5,0.0006789509677036696,0.0022829222453963987
4,41,4021,49,4001,4,42,6,0.027303509978451917,0.14503715460987826
4,41,4021,49,4001,4,42,7,0.18909834587642083,0.24497580068369834
4,41,4021,49,4001,4,42,43,0.1710198135561559,0.31374736843336565
4,41,4021,49,4005,4,42,2,0.13938365578167566,0.03902520955473636
4,41,4021,49,4005,4,42,3,0.1025077325094802,0.41138990360166794
4,41,4021,49,4005,4,42,4,0.001182051605001307,0.0009925915835370504
4,41,4021,49,4005,4,42,5,0.025813398759807163,0.0714252817844298
4,41,4021,49,4005,4,42,6,0.016116617916501336,0.09645172393446871
4,41,4021,49,4005,4,42,7,0.08110454590103482,0.21681887798369442
4,41,4021,49,4005,4,42,43,0.8188089051732894,2.3373977826883374
4,41,4021,49,4015,4,42,6,8.346831110024396e-05,0.0002874315504117702
4,41,4021,49,4015,4,42,7,0.0001836428334109547,0.00010278984532217255
4,41,4021,49,4015,4,42,43,0.02225650864628417,0.052106017933669736
4,41,4021,49,4025,4,42,2,0.35385168453186283,0.0990728508497612
4,41,4021,49,4025,4,42,3,0.3336991624561895,1.3008110724158044
4,41,4021,49,4025,4,42,4,0.013178493555394983,0.0223694442787115
4,41,4021,49,4025,4,42,5,0.11693567813130408,0.3799279065040978
4,41,4021,49,4025,4,42,6,0.03994692318327182,0.2429267872350903
4,41,4021,49,4025,4,42,7,0.231908966343831,0.6218406989260804
4,41,4021,49,4025,4,42,43,2.9610346555315905,8.668166245073596
4,42,4019,49,4001,4,42,5,0.0012323200599192855,0.0036005177402859134
4,42,4019,49,4001,4,42,7,8.042349938392519e-07,5.3539072447013046e-05
4,42,4019,49,4005,4,42,5,0.0580380159791166,0.16957194233898415
4,42,4019,49,4005,4,42,7,3.787668880961366e-05,0.0025215052836114237
4,42,4019,49,4025,4,42,5,0.1473404439417602,0.4304903405602733
4,42,4019,49,4025,4,42,7,9.615711443789644e-05,0.006401316475437106
4,42,4023,49,4001,4,42,3,2.442657882794504e-05,2.9311894593534038e-05
4,42,4023,49,4001,4,42,5,0.003561722208642753,0.010406423148730132
4,42,4023,49,4015,4,42,3,0.0009781878594269286,0.0011738254313123145
4,42,4023,49,4025,4,42,3,0.0029205261567547235,0.003504631388105668
4,42,4023,49,4025,4,42,5,0.4258518127612256,1.2442279051110592
4,49,4003,49,4001,4,42,7,0.0010871783034176734,0.0005934843473831432
4,49,4003,49,4005,4,42,7,0.047485565176095104,0.024027798493616075
4,49,4003,49,4025,4,42,7,0.12054844778551628,0.06099527132080621
4,49,4005,49,4001,4,42,6,1.3287870800631247e-05,9.373869252920556e-05
4,49,4005,49,4001,4,42,7,0.01740519854482542,0.00941053149678281
4,49,4005,49,4005,4,42,3,0.021712646209630947,0.17142505084221232
4,49,4005,49,4005,4,42,4,0.004160918002703058,0.012565972368163238
4,49,4005,49,4005,4,42,6,0.0007846855096815028,0.005215993378479068
4,49,4005,49,4005,4,42,7,86.54754619345377,49.37125704516799
4,49,4005,49,4015,4,42,7,0.24214655456735648,0.13960005826245284
4,49,4005,49,4025,4,42,3,0.054309386210548,0.4342215921380644
4,49,4005,49,4025,4,42,6,0.001992072082421636,0.013241782425142186
4,49,4005,49,4025,4,42,7,14.921970900189129,14.05377856048535
4,49,4007,49,4001,4,42,7,0.0012657904300812028,0.0007282920898757384
4,49,4007,49,4005,4,42,3,0.0030298036065519608,0.024227642787236558
4,49,4007,49,4005,4,42,7,1.9757104167934072,1.7790455231038311
4,49,4007,49,4025,4,42,3,0.007691727584318895,0.06150643821488115
4,49,4007,49,4025,4,42,7,0.8086920625152096,0.7353439460727211
4,49,4009,49,4001,4,42,3,9.189460385026757e-07,1.109670688003231e-06
4,49,4012,49,4025,4,42,3,5.121288698226309e-05,6.184197673329883e-05
