1009,,4013,,7,7,0.000300728,0.000853482
1043,,4013,,7,7,0.001762474,0.005002001
1073,,4013,,7,7,0.077348193,0.219518555
1117,,4013,,7,7,0.015532839,0.044083078
1121,,4013,,7,7,0.000709752,0.002014317
1127,,4013,,7,7,0.001843213,0.005231143
1015,,4013,,5,7,0.000593352,0.0013958
1015,,4013,,7,7,0.000153003,0.000700173
1031,,4013,,5,7,0.001326603,0.0031207
1031,,4013,,7,7,0.00034208,0.001565432
1039,,4013,,5,7,8.23E-05,0.000193622
1039,,4013,,7,7,2.12E-05,9.71E-05
1053,,4013,,5,7,3.26E-07,1.65E-06
1055,,4013,,5,7,0.003565617,0.008387752
1055,,4013,,7,7,0.000919436,0.004207535
1061,,4013,,5,7,0.000122936,0.000289194
1061,,4013,,7,7,3.19E-05,0.000145939
1069,,4013,,7,7,0.001132925,0.005184508
1081,,4013,,5,7,0.000113224,0.000252666
1081,,4013,,7,7,3.07E-05,0.000140417
1083,,4013,,5,7,5.23E-05,0.000129599
1085,,4013,,5,7,0.00043015,0.001039908
1089,,4013,,5,7,0.000245684,0.000608936
1089,,4013,,7,7,4.78E-05,0.000224425
1095,,4013,,5,7,0.014681257,0.03549267
1095,,4013,,7,7,0.000905772,0.003749071
1101,,4013,,5,7,0.006391185,0.015034614
1101,,4013,,7,7,0.001648042,0.007541791
1103,,4013,,5,7,0.006973267,0.017278032
1103,,4013,,7,7,0.001357723,0.00637177
1105,,4013,,5,7,3.41E-05,0.000168622
1109,,4013,,5,7,0.000725799,0.001707368
1109,,4013,,7,7,0.000187156,0.000856464
1125,,4013,,5,7,0.001433964,0.003553009
4013,,4013,,2,7,120.3028228,29.57487879
4013,,4013,,3,7,76.67080157,115.3108449
4013,,4013,,4,7,159.7726396,104.5106511
4013,,4013,,5,7,18.40350099,81.68646667
4013,,4013,,6,7,2.377132325,6.297588112
4013,,4013,,7,7,232.822359,240.3702709
4013,,4013,,43,7,566.0403009,1245.770199
4021,,4013,,2,7,0.402630266,0.133531403
4021,,4013,,3,7,4.142737943,6.279425204
4021,,4013,,4,7,3.090479372,0.942720337
4021,,4013,,5,7,0.76841944,3.381350869
4021,,4013,,6,7,0.115709308,0.288359732
4021,,4013,,7,7,6.836740521,7.771488851
4021,,4013,,43,7,22.10318231,48.09388885
4019,,4013,,3,7,3.797134647,3.272176406
4019,,4013,,5,7,0.354167697,2.02469843
