"1015","","4025","","7","7","0.00058676467680549","0.00024212289003399"
"1031","","4005","","7","7","0.0012016129652791","0.00049583421660559"
"1031","","4025","","7","7","9.74E-5","4.02E-5"
"1039","","4025","","7","7","8.14E-5","3.36E-5"
"1055","","4025","","7","7","0.003526032632615","0.0014549839912158"
"1061","","4005","","7","7","0.00011135301336058","4.59E-5"
"1061","","4025","","7","7","9.02E-6","3.72E-6"
"1069","","4005","","7","7","0.0039502814867943","0.0016300462652892"
"1069","","4025","","7","7","0.00032014628371864","0.00013210533372529"
"1081","","4005","","7","7","0.00010713993010042","4.42E-5"
"1081","","4025","","7","7","8.68E-6","3.58E-6"
"1083","","4015","","7","7","2.00E-6","8.25E-7"
"1089","","4015","","7","7","2.35E-6","9.71E-7"
"1089","","4025","","7","7","0.00012990889046803","5.36E-5"
"1101","","4025","","7","7","0.0063202321738574","0.0026079839842292"
"1103","","4015","","7","7","6.68E-5","2.76E-5"
"1103","","4025","","7","7","0.003688317560081","0.001521949330474"
"1109","","4005","","7","7","0.00065741520346811","0.00027127616113938"
"1109","","4025","","7","7","5.33E-5","2.20E-5"
"1125","","4015","","7","7","9.73E-6","4.02E-6"
"4013","","4001","","2","7","0.000550523981269","0.0001568875912072"
"4013","","4001","","3","7","0.00081020465824468","0.0026618871011468"
"4013","","4001","","4","7","0.0077645735837207","0.014149911703251"
"4013","","4001","","5","7","0.00026690711045845","0.00089853274214529"
"4013","","4001","","6","7","0.00048580944041236","0.0021970783246268"
"4013","","4001","","7","7","0.0031904608383062","0.0044260755256432"
"4013","","4001","","43","7","0.0084446436728062","0.022417816243917"
"4013","","4005","","2","7","1.921287508739","0.5415823501243"
"4013","","4005","","3","7","5.1951437696206","16.043859792024"
"4013","","4005","","4","7","2.2918727100449","1.2123347969707"
"4013","","4005","","5","7","2.7412360148738","8.8384439220561"
"4013","","4005","","6","7","2.1316528587425","8.7759352203881"
"4013","","4005","","7","7","20.420530869917","23.544752719684"
"4013","","4005","","43","7","69.393080233583","203.95374811678"
"4013","","4015","","3","7","0.1873794504298","0.74669220563025"
"4013","","4015","","4","7","0.07143094582216","0.063766076023881"
"4013","","4015","","5","7","0.010396048788765","0.025961192552726"
"4013","","4015","","6","7","0.0059513250639379","0.01529405792038"
"4013","","4015","","7","7","0.052200405458477","0.10177241484931"
"4013","","4015","","43","7","0.2748021725971","0.82891751024122"
"4013","","4025","","2","7","5.2270333807669","1.4694829948649"
"4013","","4025","","3","7","1.2575906851422","6.2961899589545"
"4013","","4025","","4","7","3.9541497816977","2.579002219637"
"4013","","4025","","5","7","0.22284822328765","0.71930529224565"
"4013","","4025","","6","7","0.15591831125723","0.65947545354931"
"4013","","4025","","7","7","1.7363713491127","1.931189487742"
"4013","","4025","","43","7","5.3693813106477","15.873190059138"
"4021","","4001","","3","7","4.34E-5","0.00014975360674722"
"4021","","4001","","4","7","2.50E-5","2.99E-5"
"4021","","4001","","5","7","1.23E-5","4.14E-5"
"4021","","4001","","6","7","3.69E-5","0.00013529092611042"
"4021","","4001","","7","7","0.00020631579172585","0.0002269667620264"
"4021","","4001","","43","7","0.00036264429623244","0.00098951516538094"
"4021","","4005","","2","7","0.092999549702637","0.026038396649076"
"4021","","4005","","3","7","0.16638475112023","0.56140995292283"
"4021","","4005","","4","7","0.20531692409969","0.12874581888901"
"4021","","4005","","5","7","0.062721933982786","0.17293032195857"
"4021","","4005","","6","7","0.24444806359854","0.83407474870859"
"4021","","4005","","7","7","2.6477193797911","2.0066349913062"
"4021","","4005","","43","7","2.0532440510716","6.1175623431435"
"4021","","4015","","6","7","0.00012396623306248","0.0004293584669667"
"4021","","4015","","7","7","0.00026435298064911","0.00014796549087527"
"4021","","4015","","43","7","0.0011115519755244","0.0026020908147241"
"4021","","4025","","2","7","0.23130119518009","0.064760660506012"
"4021","","4025","","3","7","0.096513439326452","0.48398454122834"
"4021","","4025","","4","7","0.01592777563767","0.012025602906655"
"4021","","4025","","5","7","0.015529481714717","0.053999743729346"
"4021","","4025","","6","7","0.018875834034095","0.069300723440503"
"4021","","4025","","7","7","0.2241315006473","0.18070457779532"
"4021","","4025","","43","7","0.38012922543612","1.1267859874205"
"4019","","4001","","5","7","2.65E-5","7.75E-5"
"4019","","4005","","5","7","0.14645021325208","0.42788931871911"
"4019","","4005","","7","7","5.11E-7","3.40E-5"
"4019","","4025","","5","7","0.011547691866586","0.033739343192809"
"4019","","4025","","7","7","2.99E-6","0.00019936993413092"
"4023","","4001","","3","7","7.54E-7","9.04E-7"
"4023","","4001","","5","7","8.67E-5","0.00025336309887107"
