state_orig,dms_orig,county_orig,dms_dest,state_dest,naics_dest1,sctg2,tons_2012,value_2012
1,11,1043,486,48,999999,6,0.0079683408371193,0.08728744434875985
1,11,1043,486,48,999999,7,0.13970445872576456,0.5144086803660909
1,11,1073,486,48,999999,6,0.04010486489827265,0.43931995812920765
1,11,1073,486,48,999999,7,0.7592291200450796,2.795573264447794
1,11,1117,486,48,999999,6,0.005428638252764861,0.05946682867409418
1,11,1117,486,48,999999,7,0.09774657601378124,0.35991469160089135
1,11,1121,486,48,999999,6,0.006108397641728076,0.06691310400888825
1,11,1121,486,48,999999,7,0.10790569795927354,0.3970440607388343
1,19,1015,486,48,999999,5,0.7955253284422025,1.5669738981448949
1,19,1015,486,48,999999,7,0.00041740980727054933,0.004548258189102226
1,19,1031,486,48,999999,5,1.9762815002938112,4.5666167452614115
1,19,1031,486,48,999999,7,0.0009744688995266122,0.010618188828094796
1,19,1039,486,48,999999,5,0.12450720500138668,0.2849780661016895
1,19,1039,486,48,999999,7,6.423612308168052e-05,0.0006999415628321914
1,19,1053,486,48,999999,5,0.0015182440031593575,0.00668643653525245
1,19,1055,486,48,999999,5,4.7805336262409,9.416383292524793
1,19,1055,486,48,999999,7,0.002508331976666372,0.027331752285506834
1,19,1061,486,48,999999,5,0.18606946321241072,0.42971042457596303
1,19,1061,486,48,999999,7,9.046011199210259e-05,0.0009856882564537063
1,19,1069,486,48,999999,5,5.573864464862552,10.91921221751793
1,19,1069,486,48,999999,7,0.0031900091061737215,0.03475956910389777
1,19,1081,486,48,999999,5,0.15860332593370147,0.3112949370697343
1,19,1081,486,48,999999,7,8.599657656173008e-05,0.0009370518535232373
1,19,1083,486,48,999999,5,0.06284844203121567,0.1231755890780268
1,19,1083,486,48,999999,7,3.569773307963825e-05,0.0003889762626171667
1,19,1085,486,48,999999,5,0.5753624745578023,1.0829239545892755
1,19,1085,486,48,999999,7,0.0003719070212590907,0.004052442289478574
1,19,1089,486,48,999999,5,0.31665028770198583,0.6231457381174569
1,19,1089,486,48,999999,7,0.00016541631206872228,0.0018024399112644873
1,19,1095,486,48,999999,5,0.19723910492138957,0.20095412718157224
1,19,1095,486,48,999999,7,0.011149497910713933,0.12148922783674317
1,19,1101,486,48,999999,5,9.60992379379311,22.375024372410476
1,19,1101,486,48,999999,7,0.004692544956092038,0.051131779015537816
1,19,1103,486,48,999999,5,8.411830825160838,16.459205945592156
1,19,1103,486,48,999999,7,0.004833372106674688,0.05266628594309143
1,19,1105,486,48,999999,5,0.5479787204209675,1.3222039993718062
1,19,1109,486,48,999999,5,1.0862103168219077,2.531764479693606
1,19,1109,486,48,999999,7,0.0005272596729385275,0.005745224677175958
1,19,1125,486,48,999999,5,2.2104523811259593,5.0514904562105905
1,19,1125,486,48,999999,7,0.001197216288168402,0.01304533025324702
4,41,4013,486,48,999999,5,5.148992731511055,101.57679488495498
4,41,4013,486,48,999999,7,7.475446757745114,36.48063361341533
4,41,4021,486,48,999999,5,0.8478175282993338,16.840109003178043
4,41,4021,486,48,999999,7,1.1348262735421097,5.5400254876243515
4,42,4019,486,48,999999,3,6.312539642107159e-05,4.7919691846140354e-05
4,42,4019,486,48,999999,7,0.12339368111555983,0.13456608263821693
4,42,4023,486,48,999999,3,5.765045988567562e-05,4.376356314790105e-05
4,42,4023,486,48,999999,7,0.02164371750288893,0.02359484271026887
4,49,4003,486,48,999999,6,0.005572165329841613,0.02799576496368652
4,49,4005,486,48,999999,6,0.48198683966297723,2.1006226297297754
4,49,4005,486,48,999999,7,0.0030070369837488426,0.16538703410618633
4,49,4017,486,48,999999,6,0.007373442134322093,0.03214687918894666
4,49,4025,486,48,999999,6,0.02144996743772154,0.09330750723106855
4,49,4025,486,48,999999,7,0.003515366556324792,0.1933451605978635
5,50,5001,486,48,999999,5,2.688085670467277,9.285084409014367
5,50,5001,486,48,999999,6,0.172497861100238,0.14109994887774713
5,50,5001,486,48,999999,7,0.2254605441870965,0.2892674871633864
5,50,5001,486,48,999999,43,0.04847893412270167,0.31510731045626705
5,50,5007,486,48,999999,5,10.011107750184602,34.646758377970215
5,50,5007,486,48,999999,6,0.4755142637692219,0.3889615667146624
5,50,5007,486,48,999999,7,1.2062882110550603,1.5381615580899493
5,50,5007,486,48,999999,43,0.10442041115072875,0.6787271109218215
5,50,5009,486,48,999999,5,0.027469866866953,0.09614746022067354
5,50,5009,486,48,999999,43,0.00041933084916586836,0.0027256723470990623
5,50,5031,486,48,999999,5,1.3759494729361237,6.098096923642452
5,50,5031,486,48,999999,6,0.2733533460137025,0.2235978052254314
5,50,5031,486,48,999999,43,0.055975791901871165,0.3638396623363828
5,50,5033,486,48,999999,5,6.096989276506546,21.604836969125724
5,50,5033,486,48,999999,6,0.29070130674702965,0.23778810507606693
5,50,5033,486,48,999999,7,1.2633410959775093,5.339549702917185
5,50,5033,486,48,999999,43,0.08493655124979749,0.5520830537050458
5,50,5035,486,48,999999,5,0.221824057811044,0.6906686410799686
5,50,5035,486,48,999999,6,0.017029422030047744,0.013929741287986344
5,50,5035,486,48,999999,7,0.026847521539139017,0.03444556172873863
5,50,5035,486,48,999999,43,0.003950044642396777,0.02567508288413242
5,50,5041,486,48,999999,5,0.21318683818344086,0.7563389931603937
5,50,5041,486,48,999999,6,0.01134421989040513,0.009279354749007249
5,50,5041,486,48,999999,7,0.041297881040083195,0.167958969129907
5,50,5041,486,48,999999,43,0.002999936289882318,0.019499425906379316
5,50,5045,486,48,999999,5,0.021029987629365438,0.07457552323414685
