state_orig,dms_orig,county_orig,dms_dest,state_dest,naics_orig,sctg2,tons_2012,value_2012,test
22.0,229,22025,486,48.0,111,3,0.0003821764120393243,9.110774035592044e-05,0.00047328415239524473
22.0,229,22025,486,48.0,112,1,0.001107929896835694,0.0026734492868053968,0.0037813791836410907
22.0,229,22025,486,48.0,112,2,0.0001172753653534781,0.00025147501942520003,0.00036875038477867815
22.0,229,22025,486,48.0,112,3,0.28370838649424096,0.06763376597626014,0.3513421524705011
22.0,229,22027,486,48.0,112,1,0.017973162987730627,0.043369476632429446,0.061342639620160073
22.0,229,22027,486,48.0,112,2,6.974568382257501e-07,1.495565342409376e-06,2.193022180635126e-06
22.0,229,22027,486,48.0,112,3,3.2883227912940315e-06,7.839093403934242e-07,4.072232131687456e-06
22.0,229,22029,486,48.0,112,1,0.0012677838813872834,0.0030591790357841126,0.004326962917171396
22.0,229,22029,486,48.0,112,2,0.00014378111957442344,0.00030831163671052086,0.0004520927562849443
22.0,229,22029,486,48.0,112,3,0.44877472688452186,0.10698423557099873,0.5557589624555206
22.0,229,22031,486,48.0,111,3,0.044414998535760655,0.010588173490121878,0.055003172025882535
22.0,229,22031,486,48.0,112,1,1.260522066286474e-05,3.0416561812627055e-05,4.30217824754918e-05
22.0,229,22031,486,48.0,112,3,0.043926433551867275,0.010471703581730545,0.05439813713359782
22.0,229,22035,486,48.0,111,3,0.0006517413548683064,0.00015536982468831081,0.0008071111795566172
22.0,229,22035,486,48.0,112,1,7.266202298086458e-07,1.7533440885641005e-06,2.4799643183727465e-06
22.0,229,22035,486,48.0,112,2,0.00024034487548436177,0.0005153744953085721,0.0007557193707929339
22.0,229,22035,486,48.0,112,3,0.8801066230247336,0.2098102425217513,1.0899168655464848
22.0,229,22035,486,48.0,311,5,0.452252422968149,0.41393924913224944,0.8661916721003984
22.0,229,22039,486,48.0,112,1,0.002530627147801736,0.00610643630322059,0.008637063451022326
22.0,229,22039,486,48.0,112,2,5.169064562259078e-05,0.0001108408920565911,0.00016253153767918188
22.0,229,22039,486,48.0,112,3,0.12799574913213124,0.03051314291315245,0.15850889204528368
22.0,229,22039,486,48.0,311,4,0.05012227352874417,0.02992235857659108,0.08004463210533524
22.0,229,22039,486,48.0,311,5,1.018020114758394,0.9815025526667256,1.9995226674251196
22.0,229,22039,486,48.0,311,6,0.19819101698451877,0.08237278064943211,0.2805637976339509
22.0,229,22039,486,48.0,311,7,0.11836289205401514,0.17242538212076217,0.2907882741747773
22.0,229,22041,486,48.0,111,3,0.03467222983837208,0.008265576875399005,0.042937806713771086
22.0,229,22041,486,48.0,112,1,7.736377943527611e-06,1.866798084847435e-05,2.640435879200196e-05
22.0,229,22041,486,48.0,112,2,0.00024390173965547403,0.000523001523234064,0.000766903262889538
22.0,229,22041,486,48.0,112,3,0.19772306727986638,0.04713556700159892,0.24485863428146531
22.0,229,22043,486,48.0,111,3,0.010634873085027462,0.002535267026498619,0.01317014011152608
22.0,229,22043,486,48.0,112,1,3.845564797570168e-06,9.279397996922691e-06,1.3124962794492859e-05
22.0,229,22043,486,48.0,112,2,3.953021406057471e-06,8.476512794313387e-06,1.2429534200370858e-05
22.0,229,22043,486,48.0,112,3,0.06856317210041918,0.016344901163236964,0.08490807326365614
22.0,229,22045,486,48.0,111,3,0.011028238780194273,0.00262904220071449,0.013657280980908763
22.0,229,22045,486,48.0,112,1,2.5494576867028276e-06,6.151874639110855e-06,8.701332325813683e-06
22.0,229,22045,486,48.0,112,2,2.268842497910264e-07,4.865107088048664e-07,7.133949585958928e-07
22.0,229,22045,486,48.0,112,3,0.28528758770889096,0.06801023466899381,0.35329782237788476
22.0,229,22045,486,48.0,311,4,2.5534646644143058,1.5243858652469633,4.077850529661269
22.0,229,22045,486,48.0,311,5,55.92465255975634,53.791334656027026,109.71598721578337
22.0,229,22045,486,48.0,311,6,10.034217067473556,4.171870069211452,14.206087136685007
22.0,229,22045,486,48.0,311,7,6.026657933703824,8.7816769845494,14.808334918253223
22.0,229,22049,486,48.0,111,3,6.157230052644369e-07,1.4678334383710527e-07,7.625063491015422e-07
22.0,229,22049,486,48.0,112,1,0.010974875357559439,0.02648251733367264,0.03745739269123208
22.0,229,22049,486,48.0,112,3,6.089500522065282e-07,1.4516872705489712e-07,7.541187792614253e-07
22.0,229,22053,486,48.0,112,1,0.007034523298975693,0.016974396440040736,0.024008919739016428
22.0,229,22053,486,48.0,112,2,8.437862509643414e-05,0.00018093413157350816,0.0002653127566699423
22.0,229,22053,486,48.0,112,3,0.07909223174605093,0.018854943128588587,0.09794717487463951
22.0,229,22055,486,48.0,111,3,0.002077526593167823,0.0004952653996170179,0.002572791992784841
22.0,229,22055,486,48.0,112,1,0.0009870872719149044,0.002381854457265304,0.0033689417291802083
22.0,229,22055,486,48.0,112,2,4.498546582755608e-06,9.646289191885114e-06,1.414483577464072e-05
22.0,229,22055,486,48.0,112,3,0.08448494717373083,0.02014052251423595,0.10462546968796678
22.0,229,22055,486,48.0,311,4,1.330964611643774,0.7945689123522911,2.125533523996065
22.0,229,22055,486,48.0,311,5,27.156592847628897,26.12110153016441,53.27769437779331
22.0,229,22055,486,48.0,311,6,5.2293730266709435,2.1769653418559494,7.406338368526892
22.0,229,22055,486,48.0,311,7,3.0440077882219994,4.423083276079151,7.46709106430115
22.0,229,22057,486,48.0,111,3,0.060321173647113785,0.014380075937392356,0.07470124958450614
22.0,229,22057,486,48.0,112,1,8.628928856234001e-06,2.0821717838357443e-05,2.9450646694591443e-05
22.0,229,22057,486,48.0,112,2,8.536405227943684e-09,1.8304719529529493e-08,2.6841124757473178e-08
22.0,229,22057,486,48.0,112,3,0.059657640736995546,0.014221895102081042,0.07387953583907658
22.0,229,22057,486,48.0,311,5,14.343868092232757,13.84136754162731,28.185235633860067
22.0,229,22059,486,48.0,112,1,1.6229533080107776e-06,3.9162074931021825e-06,5.53916080111296e-06
22.0,229,22061,486,48.0,111,3,0.01592156913322654,0.003795572256561934,0.019717141389788476
22.0,229,22061,486,48.0,112,1,0.037812476826022054,0.09124199959906475,0.1290544764250868
22.0,229,22061,486,48.0,112,3,0.015746431872761053,0.003753820961739753,0.019500252834500804
22.0,229,22065,486,48.0,111,3,0.0004204261889141456,0.00010022617527341748,0.0005206523641875631
22.0,229,22065,486,48.0,112,1,1.2420442236370701e-06,2.997068906026392e-06,4.239113129663462e-06
22.0,229,22065,486,48.0,112,2,0.0002604757424745825,0.000558541362895412,0.0008190171053699945
22.0,229,22065,486,48.0,112,3,0.4420545972512416,0.10538221146249868,0.5474368087137402
22.0,229,22067,486,48.0,111,3,0.011297046362458372,0.002693123736463746,0.013990170098922118
22.0,229,22067,486,48.0,112,1,4.951826699205806e-06,1.1948822389562204e-05,1.690064908876801e-05
22.0,229,22067,486,48.0,112,2,0.0003173646530108015,0.0006805289588330088,0.0009978936118438103
22.0,229,22067,486,48.0,112,3,0.44605624450425824,0.10633617153810462,0.5523924160423629
22.0,229,22067,486,48.0,311,5,3.1892778798239054,3.087967944823479,6.277245824647384
22.0,229,22069,486,48.0,111,3,0.00017123657670094737,4.082140361896877e-05,0.00021205798031991615
22.0,229,22069,486,48.0,112,1,0.02531440299046074,0.061083984477754504,0.08639838746821524
22.0,229,22069,486,48.0,112,2,3.7098348686623625e-05,7.955044888150363e-05,0.00011664879756812725
22.0,229,22069,486,48.0,112,3,0.058174849788212024,0.013868409830598673,0.0720432596188107
22.0,229,22073,486,48.0,111,3,0.0031983889282867738,0.0007624698407750466,0.0039608587690618206
22.0,229,22073,486,48.0,112,1,0.002818931960238369,0.006802119574691679,0.009621051534930048
22.0,229,22073,486,48.0,112,2,3.705635474828118e-05,7.946040075904772e-05,0.00011651675550732889
22.0,229,22073,486,48.0,112,3,0.149400242753755,0.035615799659870245,0.18501604241362524
22.0,229,22073,486,48.0,311,5,4.81903903940868,4.658297038824194,9.477336078232874
22.0,229,22079,486,48.0,112,1,1.90442498900211e-05,4.5954023293019946e-05,6.499827318304105e-05
22.0,229,22079,486,48.0,112,2,6.48302618141744e-05,0.00013901633390713453,0.0002038465957213089
22.0,229,22079,486,48.0,112,3,0.2500498868417011,0.05960985411118693,0.309659740952888
22.0,229,22079,486,48.0,311,4,0.7880233477128089,0.47043989661534363,1.2584632443281525
22.0,229,22079,486,48.0,311,5,15.660031012221037,15.06014969969302,30.720180711914058
22.0,229,22079,486,48.0,311,6,3.0179315233012334,1.2556167790230974,4.273548302324331
22.0,229,22079,486,48.0,311,7,1.7633502620524506,2.5712835134428973,4.334633775495348
22.0,229,22081,486,48.0,112,1,4.663303960629918e-05,0.0001125261325947566,0.0001591591722010558
22.0,229,22081,486,48.0,112,2,1.5472866938021212e-05,3.317866034417792e-05,4.865152728219913e-05
22.0,229,22081,486,48.0,112,3,0.04036474642782661,0.009622626413428658,0.04998737284125526
22.0,229,22083,486,48.0,112,1,1.1898709854300703e-05,2.8711742019722813e-05,4.0610451874023516e-05
22.0,229,22083,486,48.0,112,2,0.00020158803719546372,0.00043226772661777703,0.0006338557638132407
22.0,229,22083,486,48.0,112,3,0.26185215276437035,0.06242341807123438,0.3242755708356047
22.0,229,22085,486,48.0,112,1,0.052491860273090454,0.12666354325394083,0.1791554035270313
22.0,229,22085,486,48.0,112,3,1.0961063486611394e-06,2.613028158473046e-07,1.357409164508444e-06
22.0,229,22097,486,48.0,111,3,0.004394838116715582,0.0010476935714254017,0.005442531688140984
22.0,229,22097,486,48.0,112,1,0.0030415945520824088,0.007339407311996928,0.010381001864079337
22.0,229,22097,486,48.0,112,2,9.298673892128807e-05,0.0001993926167361406,0.0002923793556574287
22.0,229,22097,486,48.0,112,3,0.6192815876649197,0.14763168086462694,0.7669132685295467
22.0,229,22097,486,48.0,311,4,1.600472317923952,0.9554615786006676,2.5559338965246194
22.0,229,22097,486,48.0,311,5,32.12822540979988,30.88145037585484,63.00967578565472
22.0,229,22097,486,48.0,311,6,6.145099762710031,2.5600679460742866,8.705167708784318
22.0,229,22097,486,48.0,311,7,3.616018345919474,5.25673236147083,8.872750707390303
22.0,229,22099,486,48.0,111,3,0.0029089102936423862,0.0006934604946905124,0.0036023707883328987
22.0,229,22099,486,48.0,112,1,0.0025727772173276377,0.006208144970560156,0.008780922187887794
22.0,229,22099,486,48.0,112,2,7.35387384941524e-06,1.5769002838389555e-05,2.3122876687804796e-05
22.0,229,22099,486,48.0,112,3,0.20224311699634712,0.04821310999743043,0.25045622699377756
22.0,229,22101,486,48.0,111,3,0.10630927837874658,0.025343265117470166,0.13165254349621675
22.0,229,22101,486,48.0,112,1,5.0057634186712455e-05,0.00012078972396886073,0.0001708473581555732
22.0,229,22101,486,48.0,112,3,0.10513987631658038,0.025064489201178,0.13020436551775838
22.0,229,22101,486,48.0,311,4,0.8654953286440433,0.516689681987386,1.3821850106314293
22.0,229,22101,486,48.0,311,5,17.0003766819234,16.35811154494517,33.35848822686857
22.0,229,22101,486,48.0,311,6,3.4357802747763957,1.4303305211582458,4.866110795934642
22.0,229,22101,486,48.0,311,7,2.0006204530129725,2.918817437600609,4.919437890613581
22.0,229,22107,486,48.0,111,3,0.0004479719391029713,0.00010679285750982498,0.0005547647966127963
22.0,229,22107,486,48.0,112,1,3.167957876949333e-07,7.644323662488677e-07,1.081228153943801e-06
22.0,229,22107,486,48.0,112,2,0.00017852891761694264,0.00038282177071340996,0.0005613506883303526
22.0,229,22107,486,48.0,112,3,0.31925513290496693,0.07610782047168237,0.3953629533766493
22.0,229,22109,486,48.0,111,3,0.025889052498029152,0.00617173901566833,0.03206079151369748
22.0,229,22109,486,48.0,112,1,0.01993229948097221,0.04809689853481707,0.06802919801578929
22.0,229,22109,486,48.0,112,3,0.02560427292055084,0.006103849886495979,0.031708122807046824
22.0,229,22109,486,48.0,311,5,8.475533028775144,8.191719037253439,16.66725206602858
22.0,229,22109,486,48.0,311,7,0.4506864369807235,0.6335792268432554,1.084265663823979
22.0,229,22111,486,48.0,112,1,0.03401307910756308,0.0820740033659867,0.11608708247354979
22.0,229,22113,486,48.0,111,3,0.08783733070704043,0.020939703413173288,0.10877703412021372
22.0,229,22113,486,48.0,112,1,0.043158501802922286,0.10414202757245675,0.14730052937537902
22.0,229,22113,486,48.0,112,2,6.614911586523615e-05,0.00014184436899455566,0.00020799348485979181
22.0,229,22113,486,48.0,112,3,0.086871120069263,0.02070936667562838,0.10758048674489137
22.0,229,22113,486,48.0,311,4,1.6257801212974687,0.970570014711291,2.59635013600876
22.0,229,22113,486,48.0,311,5,33.01139057721936,31.77594497034123,64.78733554756059
22.0,229,22113,486,48.0,311,6,6.468705118645134,2.6872263019542078,9.155931420599341
22.0,229,22113,486,48.0,311,7,3.8506415571483363,5.605583975206816,9.456225532355152
22.0,229,22115,486,48.0,111,3,0.008809618127951623,0.002100141127897867,0.01090975925584949
22.0,229,22115,486,48.0,112,1,4.017783796565079e-06,9.69496468697435e-06,1.371274848353943e-05
22.0,229,22115,486,48.0,112,3,0.008712712328544158,0.00207703957549099,0.010789751904035149
22.0,229,22119,486,48.0,111,3,2.2781675455439154e-06,5.430965666330624e-07,2.821264112176978e-06
22.0,229,22119,486,48.0,112,1,0.00013023724873709012,0.0003142641793006026,0.0004445014280376927
22.0,229,22119,486,48.0,112,3,2.2531077025429323e-06,5.371225044000988e-07,2.790230206943031e-06
22.0,229,22123,486,48.0,111,3,0.010539325781731574,0.0025124893284875376,0.013051815110219111
22.0,229,22123,486,48.0,112,1,3.5501315064205576e-06,8.566513613372543e-06,1.21166451197931e-05
22.0,229,22123,486,48.0,112,2,9.844114914204255e-05,0.00021108857617385354,0.0003095297253158961
22.0,229,22123,486,48.0,112,3,0.2686728895771683,0.06404942611097841,0.3327223156881467
22.0,229,22127,486,48.0,111,3,0.0009875539586926877,0.00023542481121722615,0.0012229787699099138
22.0,229,22127,486,48.0,112,1,1.8165491407970144e-06,4.3833567618140965e-06,6.199905902611111e-06
22.0,229,22127,486,48.0,112,3,0.000976690865147068,0.0002328351382938367,0.0012095260034409047
23.0,230,23001,486,48.0,112,7,0.004551735881621772,0.002813981876293429,0.0073657177579152
23.0,230,23001,486,48.0,311,6,0.005347716924087716,0.028825443156844783,0.0341731600809325
23.0,230,23001,486,48.0,311,7,0.44548750455476827,0.8371509630445494,1.2826384675993177
23.0,230,23003,486,48.0,112,7,0.0018206943526487078,0.001125592750517372,0.0029462871031660795
23.0,230,23003,486,48.0,311,6,0.00982806679876218,0.05297557534755292,0.0628036421463151
23.0,230,23003,486,48.0,311,7,0.0062507227876226305,0.029758493496458725,0.03600921628408135
23.0,230,23005,486,48.0,112,7,0.004096562293459594,0.0025325836886640864,0.0066291459821236805
23.0,230,23005,486,48.0,311,7,2.044246044692598,3.8415063632455726,5.8857524079381704
23.0,230,23007,486,48.0,112,7,0.000910347176324354,0.0005627963752586861,0.0014731435515830402
23.0,230,23009,486,48.0,311,6,0.001679670770221322,0.009053817731290641,0.010733488501511963
23.0,230,23009,486,48.0,311,7,0.001347562958563485,0.006387081583248495,0.0077346445418119796
23.0,230,23011,486,48.0,112,7,0.007282777410594831,0.004502371002069488,0.011785148412664318
23.0,230,23011,486,48.0,311,6,0.0006504766457420039,0.003506221036538853,0.004156697682280857
23.0,230,23011,486,48.0,311,7,0.05267465870706992,0.09898522402625552,0.15165988273332545
23.0,230,23013,486,48.0,112,7,0.0015931075585676195,0.0009848936567027002,0.0025780012152703197
23.0,230,23013,486,48.0,311,6,0.00306509428477719,0.016521574034378626,0.019586668319155814
23.0,230,23013,486,48.0,311,7,0.331326597649812,0.6303716567592897,0.9616982544091017
23.0,230,23015,486,48.0,112,7,0.000910347176324354,0.0005627963752586861,0.0014731435515830402
23.0,230,23015,486,48.0,311,6,0.0004034684302094045,0.002174789067124493,0.0025782574973338976
23.0,230,23015,486,48.0,311,7,0.03267229038809636,0.061397151170958064,0.09406944155905442
23.0,230,23017,486,48.0,311,7,0.010999449177062396,0.020669957615160318,0.031669406792222715
23.0,230,23019,486,48.0,112,7,0.013655207644865313,0.008441945628880287,0.0220971532737456
23.0,230,23019,486,48.0,311,6,0.0035507952164075558,0.019139615489204887,0.022690410705612445
23.0,230,23019,486,48.0,311,7,0.0027866751196065753,0.013209432670246638,0.015996107789853213
23.0,230,23021,486,48.0,112,7,0.000910347176324354,0.0005627963752586861,0.0014731435515830402
23.0,230,23025,486,48.0,112,7,0.009103471763243543,0.005627963752586858,0.0147314355158304
23.0,230,23025,486,48.0,311,6,0.001138171051548579,0.006135007782742109,0.007273178834290688
23.0,230,23025,486,48.0,311,7,0.12773159707492227,0.24301822398671824,0.3707498210616405
23.0,230,23027,486,48.0,112,7,0.006372430234270479,0.003939574626810801,0.010312004861081279
23.0,230,23027,486,48.0,311,6,0.0021762829862710066,0.011730673557420026,0.013906956543691031
23.0,230,23027,486,48.0,311,7,0.24423402892312285,0.4646721821790405,0.7089062111021633
23.0,230,23029,486,48.0,112,7,0.000455173588162177,0.00028139818762934303,0.0007365717757915201
23.0,230,23029,486,48.0,311,6,0.0036819171025249875,0.019846393078323647,0.023528310180848635
23.0,230,23029,486,48.0,311,7,0.002776219467132457,0.01321704893408417,0.015993268401216627
23.0,230,23031,486,48.0,112,7,0.0027310415289730624,0.0016883891257760575,0.00441943065474912
23.0,230,23031,486,48.0,311,7,0.8345591784451666,1.5682906227093885,2.402849801154555
24.0,241,24005,486,48.0,112,7,0.056436888342468766,0.07100614213782021,0.127443030480289
24.0,241,24013,486,48.0,112,7,0.1285506901134011,0.16173621264725713,0.2902869027606582
24.0,241,24025,486,48.0,112,7,0.03762459222831253,0.04733742809188013,0.08496202032019265
24.0,241,24027,486,48.0,112,7,0.05016612297108333,0.0631165707891735,0.11328269376025683
24.0,241,24035,486,48.0,112,7,0.03762459222831253,0.04733742809188013,0.08496202032019265
24.0,241,24510,486,48.0,112,7,0.012541530742770833,0.01577914269729338,0.028320673440064212
24.0,242,24009,486,48.0,311,5,7.769552007860858e-05,0.00020943263739296034,0.0002871281574715689
24.0,242,24021,486,48.0,311,5,0.100034149597125,0.26964766769424037,0.3696818172913654
24.0,242,24031,486,48.0,311,5,0.14285033212754736,0.38506109206378264,0.52791142419133
24.0,242,24033,486,48.0,311,5,0.14390509964838108,0.3879042771470558,0.5318093767954368
25.0,251,25001,486,48.0,112,7,0.0021473717214519727,0.004815065850106582,0.006962437571558554
25.0,251,25001,486,48.0,311,5,0.00026787310174759273,0.0031466612458451414,0.003414534347592734
25.0,251,25001,486,48.0,311,6,0.003271579130349084,0.01578009300749969,0.019051672137848773
25.0,251,25001,486,48.0,311,43,0.009169660319742054,0.051684636207734676,0.06085429652747673
25.0,251,25001,486,48.0,312,7,0.0020270735527505314,0.0021632137629059465,0.0041902873156564775
25.0,251,25005,486,48.0,112,7,0.0042947434429039455,0.009630131700213164,0.013924875143117108
25.0,251,25005,486,48.0,311,5,0.0020557679041620022,0.024148767279270112,0.026204535183432114
25.0,251,25005,486,48.0,311,6,0.02577034620333506,0.12430539492544608,0.15007574112878114
25.0,251,25005,486,48.0,311,43,0.0721809462539543,0.4067945960569978,0.4789755423109521
25.0,251,25005,486,48.0,312,7,0.01024308224412792,0.01093101750304469,0.02117409974717261
25.0,251,25009,486,48.0,112,7,0.006442115164355917,0.014445197550319741,0.020887312714675657
25.0,251,25009,486,48.0,311,5,0.005074632922097654,0.059610877869704114,0.06468551079180176
25.0,251,25009,486,48.0,311,6,0.06080924914808925,0.2933097291027226,0.3541189782508119
25.0,251,25009,486,48.0,311,43,0.17044433995338146,0.9607066561878691,1.1311509961412505
25.0,251,25009,486,48.0,312,7,0.0057817216710590825,0.006170027661381957,0.01195174933244104
25.0,251,25017,486,48.0,112,7,0.010200015676896872,0.02287156278800626,0.033071578464903134
25.0,251,25017,486,48.0,311,5,0.0040573921737588415,0.04766151819301527,0.05171891036677411
25.0,251,25017,486,48.0,311,6,0.05215835740602517,0.25158899963656756,0.3037473570425927
25.0,251,25017,486,48.0,311,43,0.14620984839643594,0.8241093520212758,0.9703192004177117
25.0,251,25017,486,48.0,312,7,0.04831089212507862,0.05155549812261603,0.09986639024769464
25.0,251,25021,486,48.0,112,7,0.006442115164355917,0.014445197550319741,0.020887312714675657
25.0,251,25021,486,48.0,311,5,0.0019327677283238532,0.022703904454234633,0.024636672182558488
25.0,251,25021,486,48.0,311,6,0.02484378918616934,0.11983845755202031,0.14468224673818966
25.0,251,25021,486,48.0,311,43,0.06964810509849195,0.39257037328018357,0.4622184783786755
25.0,251,25021,486,48.0,312,7,0.0766710636953144,0.08182036610230209,0.1584914297976165
25.0,251,25023,486,48.0,111,7,0.00011971961285225946,4.465992044351347e-05,0.00016437953329577292
25.0,251,25023,486,48.0,112,7,0.0021473717214519727,0.004815065850106582,0.006962437571558554
25.0,251,25023,486,48.0,311,5,0.0023721800197675754,0.027865608333472285,0.03023778835323986
25.0,251,25023,486,48.0,311,6,0.03254965853731172,0.15703643383717153,0.18958609237448326
25.0,251,25023,486,48.0,311,43,0.09075720275575283,0.5110680716710096,0.6018252744267625
25.0,251,25025,486,48.0,311,5,0.0035986697049204225,0.04227298083754625,0.04587165054246667
25.0,251,25025,486,48.0,311,6,0.04864727843875989,0.23458790580164257,0.28323518424040245
25.0,251,25025,486,48.0,311,43,0.13751237084346013,0.7762100041124488,0.9137223749559089
25.0,251,25027,486,48.0,111,7,0.00039543297004853215,0.00014751137731211264,0.0005429443473606448
25.0,251,25027,486,48.0,112,7,0.010736858607259866,0.02407532925053291,0.034812187857792776
25.0,251,25027,486,48.0,311,5,0.0009117229949265743,0.010709859991036215,0.011621582985962789
25.0,251,25027,486,48.0,311,6,0.01082255741085114,0.0521993919103254,0.06302194932117654
25.0,251,25027,486,48.0,311,43,0.030329443632758513,0.1709513485036861,0.20128079213644462
25.0,251,25027,486,48.0,312,7,0.06735794651260073,0.07188177100896387,0.1392397175215646
26.0,261,26049,486,48.0,112,7,0.0049873295754686965,0.010114005380367731,0.015101334955836428
26.0,261,26049,486,48.0,311,6,0.3396771849816711,0.513794951225045,0.8534721362067161
26.0,261,26049,486,48.0,311,7,0.0038344558356584683,0.014403970629890482,0.01823842646554895
26.0,261,26087,486,48.0,112,7,0.0049873295754686965,0.010114005380367731,0.015101334955836428
26.0,261,26087,486,48.0,311,6,0.32387345444104104,0.48981806370451697,0.813691518145558
26.0,261,26087,486,48.0,311,7,0.0035150351548286648,0.013204080397105458,0.016719115551934123
26.0,261,26091,486,48.0,112,7,0.01745565351414044,0.03539901883128706,0.0528546723454275
26.0,261,26091,486,48.0,311,6,0.09035659777333137,0.13675042694291145,0.22710702471624283
26.0,261,26091,486,48.0,311,7,0.0013542716110086974,0.005087263837663669,0.006441535448672367
26.0,261,26093,486,48.0,112,7,0.0049873295754686965,0.010114005380367731,0.015101334955836428
26.0,261,26093,486,48.0,311,6,0.07312344387571969,0.11064766663501381,0.1837711105107335
26.0,261,26093,486,48.0,311,7,0.0008506076075540572,0.0031952713818820316,0.004045878989436089
26.0,261,26099,486,48.0,112,7,0.003324886383645797,0.006742670253578487,0.010067556637224284
26.0,261,26099,486,48.0,311,6,0.588746782443242,0.8906868970842051,1.479433679527447
26.0,261,26099,486,48.0,311,7,0.006559091900558154,0.024638950386598517,0.03119804228715667
26.0,261,26115,486,48.0,112,7,0.0016624431918228987,0.0033713351267892436,0.005033778318612143
26.0,261,26125,486,48.0,112,7,0.0016624431918228987,0.0033713351267892436,0.005033778318612143
26.0,261,26125,486,48.0,311,6,0.3312271152468977,0.5011686499179934,0.832395765164891
26.0,261,26125,486,48.0,311,7,0.0038741628078148276,0.014553128185813632,0.01842729099362846
26.0,261,26147,486,48.0,311,6,0.008903249490365703,0.013406250935789305,0.02230950042615501
26.0,261,26147,486,48.0,311,7,0.00017188439367370556,0.0006456764308480895,0.0008175608245217951
26.0,261,26161,486,48.0,112,7,0.01163710234276029,0.0235993458875247,0.03523644823028499
26.0,261,26161,486,48.0,311,6,0.48595798461832374,0.7350678133768913,1.221025797995215
26.0,261,26161,486,48.0,311,7,0.005918546571216235,0.022232769038738477,0.02815131560995471
26.0,261,26163,486,48.0,112,7,0.00831221595911449,0.01685667563394622,0.02516889159306071
26.0,261,26163,486,48.0,311,6,2.2091117787297514,3.342581666791424,5.551693445521176
26.0,261,26163,486,48.0,311,7,0.02580966946006246,0.09695292808244863,0.12276259754251109
26.0,262,26005,486,48.0,311,4,0.21909580078931964,2.608291213228918,2.8273870140182376
26.0,262,26005,486,48.0,311,5,0.2691868163597226,1.6536881898304543,1.922875006190177
26.0,262,26005,486,48.0,311,7,0.3749001220228495,1.1049238795337806,1.4798240015566302
26.0,262,26005,486,48.0,311,43,0.23815707934827055,1.5479954011188408,1.7861524804671114
26.0,262,26067,486,48.0,311,4,0.06225617855225166,0.7411472191710046,0.8034033977232562
26.0,262,26067,486,48.0,311,5,0.08528207987997216,0.5239111268852957,0.6091932067652679
26.0,262,26067,486,48.0,311,7,0.08986082526691797,0.26477785142039084,0.3546386766873088
26.0,262,26067,486,48.0,311,43,0.0755917503126101,0.4913380879417138,0.5669298382543239
26.0,262,26081,486,48.0,311,4,0.9928847888856112,11.820092677582853,12.812977466468464
26.0,262,26081,486,48.0,311,5,1.411775324531671,8.672921699672825,10.084697024204496
26.0,262,26081,486,48.0,311,7,1.5608884535255243,4.600326391688373,6.161214845213897
26.0,262,26081,486,48.0,311,43,1.2053730621384466,7.8347955776691505,9.040168639807597
26.0,262,26107,486,48.0,311,4,0.032019297291245606,0.3811832608276606,0.41320255811890616
26.0,262,26107,486,48.0,311,5,0.04689756902913876,0.28810458507599257,0.33500215410513134
26.0,262,26107,486,48.0,311,7,0.044917057630599534,0.13233196455600676,0.1772490221866063
26.0,262,26107,486,48.0,311,43,0.04211535989901126,0.27374530836538447,0.31586066826439574
26.0,262,26117,486,48.0,311,4,0.013081621418922818,0.15573405824684744,0.16881567966577027
26.0,262,26117,486,48.0,311,5,0.02063135740076415,0.12674406768948934,0.1473754250902535
26.0,262,26117,486,48.0,311,7,0.018929623658766853,0.05579456289424606,0.07472418655301291
26.0,262,26117,486,48.0,311,43,0.017717388775570664,0.1151611357075006,0.13287852448307125
26.0,262,26121,486,48.0,311,4,0.06465105702763795,0.7696577632416673,0.8343088202693053
26.0,262,26121,486,48.0,311,5,0.09028348226856282,0.5546361087935838,0.6449195910621467
26.0,262,26121,486,48.0,311,7,0.09822672526913001,0.2897960096021709,0.3880227348713009
26.0,262,26121,486,48.0,311,43,0.07936522660828879,0.5158653847932978,0.5952306114015866
26.0,262,26139,486,48.0,311,4,0.6659698469943476,7.928236387611497,8.594206234605844
26.0,262,26139,486,48.0,311,5,0.8588438121600349,5.276112286197844,6.134956098357878
26.0,262,26139,486,48.0,311,7,1.0446035095127373,3.0887342469214496,4.133337756434187
26.0,262,26139,486,48.0,311,43,0.7815357010226028,5.0798980153431765,5.861433716365779
26.0,269,26001,486,48.0,111,3,8.822252935212344e-08,3.84528865464167e-07,4.7275139481629044e-07
26.0,269,26001,486,48.0,112,3,5.518191288307762e-06,2.4051722967928732e-05,2.9569914256236494e-05
26.0,269,26003,486,48.0,111,3,2.662683328177844e-08,1.1605636415024577e-07,1.426831974320242e-07
26.0,269,26003,486,48.0,112,3,4.6012192019885505e-08,2.0054986095793812e-07,2.465620529778236e-07
26.0,269,26007,486,48.0,111,3,2.3812804969416566e-06,1.037910718005143e-05,1.2760387676993087e-05
26.0,269,26007,486,48.0,112,3,3.081809923132856e-05,0.00013432451801382922,0.00016514261724515778
26.0,269,26009,486,48.0,111,3,0.0001910222479715529,0.0008325942231574441,0.0010236164711289971
26.0,269,26009,486,48.0,112,3,0.00019113058862180415,0.0008330664393547202,0.0010241970279765244
26.0,269,26009,486,48.0,311,3,8.609777485274084e-07,1.98024882161304e-05,2.0663465964657808e-05
